drug0_conc,drug0_name,drug1_conc,drug1_name,drug2_conc,drug2_name,drug3_conc,drug3_name,drug4_conc,drug4_name,drug5_conc,drug5_name,drug6_conc,drug6_name,drug7_conc,drug7_name,drug8_conc,drug8_name,drug9_conc,drug9_name,expt,sample,value
0.0,AMP,0.15384615384615385,AZI,0.0012307692307692308,AZT,0.0,CHL,0.0,IRG,0.006153846153846154,MER,0.0,MOX,0.21538461538461537,RIF,0.5538461538461539,SPE,0.0,TET,10-EC,EC,0.6070663811563168
0.0,AMP,0.23076923076923078,AZI,0.001846153846153846,AZT,0.0,CHL,0.0,IRG,0.009230769230769232,MER,0.0,MOX,0.3230769230769231,RIF,0.8307692307692307,SPE,0.0,TET,10-EC,EC,0.5963597430406853
0.0,AMP,0.3076923076923077,AZI,0.0024615384615384616,AZT,0.0,CHL,0.0,IRG,0.012307692307692308,MER,0.0,MOX,0.43076923076923074,RIF,1.1076923076923078,SPE,0.0,TET,10-EC,EC,0.5728051391862955
0.0,AMP,0.38461538461538464,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.0,MOX,0.5384615384615384,RIF,1.3846153846153846,SPE,0.0,TET,10-EC,EC,0.6113490364025695
0.0,AMP,0.46153846153846156,AZI,0.003692307692307692,AZT,0.0,CHL,0.0,IRG,0.018461538461538463,MER,0.0,MOX,0.6461538461538462,RIF,1.6615384615384614,SPE,0.0,TET,10-EC,EC,0.4892933618843683
0.0,AMP,0.5384615384615385,AZI,0.0043076923076923075,AZT,0.0,CHL,0.0,IRG,0.02153846153846154,MER,0.0,MOX,0.7538461538461538,RIF,1.9384615384615382,SPE,0.0,TET,10-EC,EC,0.4689507494646681
0.0,AMP,0.6153846153846154,AZI,0.004923076923076923,AZT,0.0,CHL,0.0,IRG,0.024615384615384615,MER,0.0,MOX,0.8615384615384615,RIF,2.2153846153846155,SPE,0.0,TET,10-EC,EC,0.47002141327623126
0.0,AMP,0.6923076923076923,AZI,0.005538461538461539,AZT,0.0,CHL,0.0,IRG,0.027692307692307693,MER,0.0,MOX,0.9692307692307691,RIF,2.4923076923076923,SPE,0.0,TET,10-EC,EC,0.45289079229122053
0.0,AMP,0.7692307692307693,AZI,0.006153846153846154,AZT,0.0,CHL,0.0,IRG,0.03076923076923077,MER,0.0,MOX,1.0769230769230769,RIF,2.769230769230769,SPE,0.0,TET,10-EC,EC,0.42398286937901497
0.0,AMP,0.8461538461538461,AZI,0.006769230769230769,AZT,0.0,CHL,0.0,IRG,0.033846153846153845,MER,0.0,MOX,1.1846153846153844,RIF,3.046153846153846,SPE,0.0,TET,10-EC,EC,0.4421841541755888
0.0,AMP,0.9230769230769231,AZI,0.007384615384615384,AZT,0.0,CHL,0.0,IRG,0.036923076923076927,MER,0.0,MOX,1.2923076923076924,RIF,3.323076923076923,SPE,0.0,TET,10-EC,EC,0.3843683083511777
0.0,AMP,1.0,AZI,0.008,AZT,0.0,CHL,0.0,IRG,0.04,MER,0.0,MOX,1.4,RIF,3.6,SPE,0.0,TET,10-EC,EC,0.3907922912205567
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,1.0
0.12307692307692308,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.003076923076923077,MER,0.002153846153846154,MOX,0.10769230769230768,RIF,0.0,SPE,0.015384615384615385,TET,10-EC,EC,0.9741657696447793
0.24615384615384617,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.006153846153846154,MER,0.004307692307692308,MOX,0.21538461538461537,RIF,0.0,SPE,0.03076923076923077,TET,10-EC,EC,0.9784714747039828
0.36923076923076925,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.009230769230769232,MER,0.006461538461538463,MOX,0.3230769230769231,RIF,0.0,SPE,0.046153846153846156,TET,10-EC,EC,0.93756727664155
0.49230769230769234,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.012307692307692308,MER,0.008615384615384617,MOX,0.43076923076923074,RIF,0.0,SPE,0.06153846153846154,TET,10-EC,EC,0.9041980624327233
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.01076923076923077,MOX,0.5384615384615384,RIF,0.0,SPE,0.07692307692307693,TET,10-EC,EC,0.8482238966630786
0.7384615384615385,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.018461538461538463,MER,0.012923076923076926,MOX,0.6461538461538462,RIF,0.0,SPE,0.09230769230769231,TET,10-EC,EC,0.751345532831001
0.8615384615384617,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.02153846153846154,MER,0.01507692307692308,MOX,0.7538461538461538,RIF,0.0,SPE,0.10769230769230771,TET,10-EC,EC,0.6620021528525296
0.9846153846153847,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.024615384615384615,MER,0.017230769230769234,MOX,0.8615384615384615,RIF,0.0,SPE,0.12307692307692308,TET,10-EC,EC,0.5931108719052746
1.1076923076923078,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.027692307692307693,MER,0.019384615384615386,MOX,0.9692307692307691,RIF,0.0,SPE,0.13846153846153847,TET,10-EC,EC,0.4908503767491927
1.2307692307692308,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.03076923076923077,MER,0.02153846153846154,MOX,1.0769230769230769,RIF,0.0,SPE,0.15384615384615385,TET,10-EC,EC,0.441334768568353
1.353846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.033846153846153845,MER,0.023692307692307697,MOX,1.1846153846153844,RIF,0.0,SPE,0.16923076923076924,TET,10-EC,EC,0.3627556512378902
1.476923076923077,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.036923076923076927,MER,0.025846153846153852,MOX,1.2923076923076924,RIF,0.0,SPE,0.18461538461538463,TET,10-EC,EC,0.36921420882669537
1.6,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.04,MER,0.028000000000000004,MOX,1.4,RIF,0.0,SPE,0.2,TET,10-EC,EC,0.34660925726587727
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,1.0
0.0,AMP,0.07692307692307693,AZI,0.0006153846153846154,AZT,0.0,CHL,0.0,IRG,0.003076923076923077,MER,0.002153846153846154,MOX,0.0,RIF,0.27692307692307694,SPE,0.0,TET,10-EC,EC,0.7700534759358288
0.0,AMP,0.15384615384615385,AZI,0.0012307692307692308,AZT,0.0,CHL,0.0,IRG,0.006153846153846154,MER,0.004307692307692308,MOX,0.0,RIF,0.5538461538461539,SPE,0.0,TET,10-EC,EC,0.6609625668449197
0.0,AMP,0.23076923076923078,AZI,0.001846153846153846,AZT,0.0,CHL,0.0,IRG,0.009230769230769232,MER,0.006461538461538463,MOX,0.0,RIF,0.8307692307692307,SPE,0.0,TET,10-EC,EC,0.6096256684491977
0.0,AMP,0.3076923076923077,AZI,0.0024615384615384616,AZT,0.0,CHL,0.0,IRG,0.012307692307692308,MER,0.008615384615384617,MOX,0.0,RIF,1.1076923076923078,SPE,0.0,TET,10-EC,EC,0.5433155080213904
0.0,AMP,0.38461538461538464,AZI,0.003076923076923077,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.01076923076923077,MOX,0.0,RIF,1.3846153846153846,SPE,0.0,TET,10-EC,EC,0.5529411764705883
0.0,AMP,0.46153846153846156,AZI,0.003692307692307692,AZT,0.0,CHL,0.0,IRG,0.018461538461538463,MER,0.012923076923076926,MOX,0.0,RIF,1.6615384615384614,SPE,0.0,TET,10-EC,EC,0.53475935828877
0.0,AMP,0.5384615384615385,AZI,0.0043076923076923075,AZT,0.0,CHL,0.0,IRG,0.02153846153846154,MER,0.01507692307692308,MOX,0.0,RIF,1.9384615384615382,SPE,0.0,TET,10-EC,EC,0.4983957219251337
0.0,AMP,0.6153846153846154,AZI,0.004923076923076923,AZT,0.0,CHL,0.0,IRG,0.024615384615384615,MER,0.017230769230769234,MOX,0.0,RIF,2.2153846153846155,SPE,0.0,TET,10-EC,EC,0.48663101604278075
0.0,AMP,0.6923076923076923,AZI,0.005538461538461539,AZT,0.0,CHL,0.0,IRG,0.027692307692307693,MER,0.019384615384615386,MOX,0.0,RIF,2.4923076923076923,SPE,0.0,TET,10-EC,EC,0.5144385026737968
0.0,AMP,0.7692307692307693,AZI,0.006153846153846154,AZT,0.0,CHL,0.0,IRG,0.03076923076923077,MER,0.02153846153846154,MOX,0.0,RIF,2.769230769230769,SPE,0.0,TET,10-EC,EC,0.4844919786096257
0.0,AMP,0.8461538461538461,AZI,0.006769230769230769,AZT,0.0,CHL,0.0,IRG,0.033846153846153845,MER,0.023692307692307697,MOX,0.0,RIF,3.046153846153846,SPE,0.0,TET,10-EC,EC,0.4919786096256684
0.0,AMP,0.9230769230769231,AZI,0.007384615384615384,AZT,0.0,CHL,0.0,IRG,0.036923076923076927,MER,0.025846153846153852,MOX,0.0,RIF,3.323076923076923,SPE,0.0,TET,10-EC,EC,0.44491978609625665
0.0,AMP,1.0,AZI,0.008,AZT,0.0,CHL,0.0,IRG,0.04,MER,0.028000000000000004,MOX,0.0,RIF,3.6,SPE,0.0,TET,10-EC,EC,0.3967914438502674
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,1.0
0.0,AMP,0.07692307692307693,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.003076923076923077,MER,0.002153846153846154,MOX,0.0,RIF,0.27692307692307694,SPE,0.015384615384615385,TET,10-EC,EC,0.7012847965738758
0.0,AMP,0.15384615384615385,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.006153846153846154,MER,0.004307692307692308,MOX,0.0,RIF,0.5538461538461539,SPE,0.03076923076923077,TET,10-EC,EC,0.6274089935760171
0.0,AMP,0.23076923076923078,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.009230769230769232,MER,0.006461538461538463,MOX,0.0,RIF,0.8307692307692307,SPE,0.046153846153846156,TET,10-EC,EC,0.5653104925053534
0.0,AMP,0.3076923076923077,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.012307692307692308,MER,0.008615384615384617,MOX,0.0,RIF,1.1076923076923078,SPE,0.06153846153846154,TET,10-EC,EC,0.4603854389721627
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.01076923076923077,MOX,0.0,RIF,1.3846153846153846,SPE,0.07692307692307693,TET,10-EC,EC,0.4743040685224839
0.0,AMP,0.46153846153846156,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.018461538461538463,MER,0.012923076923076926,MOX,0.0,RIF,1.6615384615384614,SPE,0.09230769230769231,TET,10-EC,EC,0.4207708779443255
0.0,AMP,0.5384615384615385,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.02153846153846154,MER,0.01507692307692308,MOX,0.0,RIF,1.9384615384615382,SPE,0.10769230769230771,TET,10-EC,EC,0.40364025695931477
0.0,AMP,0.6153846153846154,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.024615384615384615,MER,0.017230769230769234,MOX,0.0,RIF,2.2153846153846155,SPE,0.12307692307692308,TET,10-EC,EC,0.3886509635974304
0.0,AMP,0.6923076923076923,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.027692307692307693,MER,0.019384615384615386,MOX,0.0,RIF,2.4923076923076923,SPE,0.13846153846153847,TET,10-EC,EC,0.3918629550321199
0.0,AMP,0.7692307692307693,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.03076923076923077,MER,0.02153846153846154,MOX,0.0,RIF,2.769230769230769,SPE,0.15384615384615385,TET,10-EC,EC,0.38115631691648816
0.0,AMP,0.8461538461538461,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.033846153846153845,MER,0.023692307692307697,MOX,0.0,RIF,3.046153846153846,SPE,0.16923076923076924,TET,10-EC,EC,0.37473233404710915
0.0,AMP,0.9230769230769231,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.036923076923076927,MER,0.025846153846153852,MOX,0.0,RIF,3.323076923076923,SPE,0.18461538461538463,TET,10-EC,EC,0.3693790149892933
0.0,AMP,1.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.04,MER,0.028000000000000004,MOX,0.0,RIF,3.6,SPE,0.2,TET,10-EC,EC,0.21627408993576017
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,1.0
0.0,AMP,0.0,AZI,0.0,AZT,0.04,CHL,0.013846153846153847,IRG,0.0,MER,0.002153846153846154,MOX,0.10769230769230768,RIF,0.27692307692307694,SPE,0.0,TET,10-EC,EC,0.8995815899581591
0.0,AMP,0.0,AZI,0.0,AZT,0.08,CHL,0.027692307692307693,IRG,0.0,MER,0.004307692307692308,MOX,0.21538461538461537,RIF,0.5538461538461539,SPE,0.0,TET,10-EC,EC,0.6861924686192469
0.0,AMP,0.0,AZI,0.0,AZT,0.12000000000000002,CHL,0.04153846153846154,IRG,0.0,MER,0.006461538461538463,MOX,0.3230769230769231,RIF,0.8307692307692307,SPE,0.0,TET,10-EC,EC,0.6317991631799164
0.0,AMP,0.0,AZI,0.0,AZT,0.16,CHL,0.055384615384615386,IRG,0.0,MER,0.008615384615384617,MOX,0.43076923076923074,RIF,1.1076923076923078,SPE,0.0,TET,10-EC,EC,0.5460251046025105
0.0,AMP,0.0,AZI,0.0,AZT,0.2,CHL,0.06923076923076923,IRG,0.0,MER,0.01076923076923077,MOX,0.5384615384615384,RIF,1.3846153846153846,SPE,0.0,TET,10-EC,EC,0.5240585774058578
0.0,AMP,0.0,AZI,0.0,AZT,0.24000000000000005,CHL,0.08307692307692308,IRG,0.0,MER,0.012923076923076926,MOX,0.6461538461538462,RIF,1.6615384615384614,SPE,0.0,TET,10-EC,EC,0.4989539748953975
0.0,AMP,0.0,AZI,0.0,AZT,0.28,CHL,0.09692307692307693,IRG,0.0,MER,0.01507692307692308,MOX,0.7538461538461538,RIF,1.9384615384615382,SPE,0.0,TET,10-EC,EC,0.5282426778242678
0.0,AMP,0.0,AZI,0.0,AZT,0.32,CHL,0.11076923076923077,IRG,0.0,MER,0.017230769230769234,MOX,0.8615384615384615,RIF,2.2153846153846155,SPE,0.0,TET,10-EC,EC,0.4665271966527197
0.0,AMP,0.0,AZI,0.0,AZT,0.36,CHL,0.12461538461538461,IRG,0.0,MER,0.019384615384615386,MOX,0.9692307692307691,RIF,2.4923076923076923,SPE,0.0,TET,10-EC,EC,0.4320083682008368
0.0,AMP,0.0,AZI,0.0,AZT,0.4,CHL,0.13846153846153847,IRG,0.0,MER,0.02153846153846154,MOX,1.0769230769230769,RIF,2.769230769230769,SPE,0.0,TET,10-EC,EC,0.41422594142259417
0.0,AMP,0.0,AZI,0.0,AZT,0.44000000000000006,CHL,0.1523076923076923,IRG,0.0,MER,0.023692307692307697,MOX,1.1846153846153844,RIF,3.046153846153846,SPE,0.0,TET,10-EC,EC,0.3713389121338912
0.0,AMP,0.0,AZI,0.0,AZT,0.4800000000000001,CHL,0.16615384615384615,IRG,0.0,MER,0.025846153846153852,MOX,1.2923076923076924,RIF,3.323076923076923,SPE,0.0,TET,10-EC,EC,0.3682008368200837
0.0,AMP,0.0,AZI,0.0,AZT,0.52,CHL,0.18,IRG,0.0,MER,0.028000000000000004,MOX,1.4,RIF,3.6,SPE,0.0,TET,10-EC,EC,0.35251046025104604
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,1.0
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.013846153846153847,IRG,0.003076923076923077,MER,0.002153846153846154,MOX,0.10769230769230768,RIF,0.27692307692307694,SPE,0.0,TET,10-EC,EC,0.905146316851665
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.027692307692307693,IRG,0.006153846153846154,MER,0.004307692307692308,MOX,0.21538461538461537,RIF,0.5538461538461539,SPE,0.0,TET,10-EC,EC,0.7507568113017155
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.04153846153846154,IRG,0.009230769230769232,MER,0.006461538461538463,MOX,0.3230769230769231,RIF,0.8307692307692307,SPE,0.0,TET,10-EC,EC,0.6881937436932392
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.055384615384615386,IRG,0.012307692307692308,MER,0.008615384615384617,MOX,0.43076923076923074,RIF,1.1076923076923078,SPE,0.0,TET,10-EC,EC,0.6256306760847629
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.06923076923076923,IRG,0.015384615384615385,MER,0.01076923076923077,MOX,0.5384615384615384,RIF,1.3846153846153846,SPE,0.0,TET,10-EC,EC,0.5600403632694249
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.08307692307692308,IRG,0.018461538461538463,MER,0.012923076923076926,MOX,0.6461538461538462,RIF,1.6615384615384614,SPE,0.0,TET,10-EC,EC,0.644803229061554
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.09692307692307693,IRG,0.02153846153846154,MER,0.01507692307692308,MOX,0.7538461538461538,RIF,1.9384615384615382,SPE,0.0,TET,10-EC,EC,0.525731584258325
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.11076923076923077,IRG,0.024615384615384615,MER,0.017230769230769234,MOX,0.8615384615384615,RIF,2.2153846153846155,SPE,0.0,TET,10-EC,EC,0.5338042381432896
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.12461538461538461,IRG,0.027692307692307693,MER,0.019384615384615386,MOX,0.9692307692307691,RIF,2.4923076923076923,SPE,0.0,TET,10-EC,EC,0.5196770938446015
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.13846153846153847,IRG,0.03076923076923077,MER,0.02153846153846154,MOX,1.0769230769230769,RIF,2.769230769230769,SPE,0.0,TET,10-EC,EC,0.47628657921291623
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.1523076923076923,IRG,0.033846153846153845,MER,0.023692307692307697,MOX,1.1846153846153844,RIF,3.046153846153846,SPE,0.0,TET,10-EC,EC,0.42179616548940463
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.16615384615384615,IRG,0.036923076923076927,MER,0.025846153846153852,MOX,1.2923076923076924,RIF,3.323076923076923,SPE,0.0,TET,10-EC,EC,0.45509586276488395
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.18,IRG,0.04,MER,0.028000000000000004,MOX,1.4,RIF,3.6,SPE,0.0,TET,10-EC,EC,0.4601412714429869
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,1.0
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.003076923076923077,MER,0.002153846153846154,MOX,0.10769230769230768,RIF,0.27692307692307694,SPE,0.015384615384615385,TET,10-EC,EC,0.9777034559643255
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.006153846153846154,MER,0.004307692307692308,MOX,0.21538461538461537,RIF,0.5538461538461539,SPE,0.03076923076923077,TET,10-EC,EC,0.8127090301003345
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.009230769230769232,MER,0.006461538461538463,MOX,0.3230769230769231,RIF,0.8307692307692307,SPE,0.046153846153846156,TET,10-EC,EC,0.7090301003344481
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.012307692307692308,MER,0.008615384615384617,MOX,0.43076923076923074,RIF,1.1076923076923078,SPE,0.06153846153846154,TET,10-EC,EC,0.6209587513935341
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.015384615384615385,MER,0.01076923076923077,MOX,0.5384615384615384,RIF,1.3846153846153846,SPE,0.07692307692307693,TET,10-EC,EC,0.5540691192865106
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.018461538461538463,MER,0.012923076923076926,MOX,0.6461538461538462,RIF,1.6615384615384614,SPE,0.09230769230769231,TET,10-EC,EC,0.5451505016722408
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.02153846153846154,MER,0.01507692307692308,MOX,0.7538461538461538,RIF,1.9384615384615382,SPE,0.10769230769230771,TET,10-EC,EC,0.5039018952062431
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.024615384615384615,MER,0.017230769230769234,MOX,0.8615384615384615,RIF,2.2153846153846155,SPE,0.12307692307692308,TET,10-EC,EC,0.5027870680044593
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.027692307692307693,MER,0.019384615384615386,MOX,0.9692307692307691,RIF,2.4923076923076923,SPE,0.13846153846153847,TET,10-EC,EC,0.43478260869565216
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.03076923076923077,MER,0.02153846153846154,MOX,1.0769230769230769,RIF,2.769230769230769,SPE,0.15384615384615385,TET,10-EC,EC,0.4169453734671126
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.033846153846153845,MER,0.023692307692307697,MOX,1.1846153846153844,RIF,3.046153846153846,SPE,0.16923076923076924,TET,10-EC,EC,0.4303232998885173
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.036923076923076927,MER,0.025846153846153852,MOX,1.2923076923076924,RIF,3.323076923076923,SPE,0.18461538461538463,TET,10-EC,EC,0.3612040133779264
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.04,MER,0.028000000000000004,MOX,1.4,RIF,3.6,SPE,0.2,TET,10-EC,EC,0.3946488294314381
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,1.0
0.6153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.9422492401215806
1.2307692307692308,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.9827760891590679
1.8461538461538463,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.8328267477203647
2.4615384615384617,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.7821681864235056
3.076923076923077,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.6666666666666667
3.6923076923076925,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.5298885511651469
4.307692307692308,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.3667679837892604
4.923076923076923,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.4457953394123607
5.538461538461538,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.4012158054711246
6.153846153846154,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.5542046605876394
6.76923076923077,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.17933130699088146
7.384615384615385,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.0972644376899696
8.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.270516717325228
0.0,AMP,0.0,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,1.0
0.0,AMP,0.38461538461538464,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.5837723919915702
0.0,AMP,0.7692307692307693,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.5342465753424658
0.0,AMP,1.153846153846154,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.44362486828240255
0.0,AMP,1.5384615384615385,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.4109589041095891
0.0,AMP,1.9230769230769231,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.4214963119072709
0.0,AMP,2.307692307692308,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.4077976817702845
0.0,AMP,2.6923076923076925,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.2802950474183351
0.0,AMP,3.076923076923077,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.24868282402528977
0.0,AMP,3.4615384615384617,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.2665964172813488
0.0,AMP,3.8461538461538463,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.2992623814541623
0.0,AMP,4.230769230769231,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.2602739726027397
0.0,AMP,4.615384615384616,AZI,0.0,AZT,0.0,CHL,0.0,IRG,0.0,MER,0.0,MOX,0.0,RIF,0.0,SPE,0.0,TET,10-EC,EC,0.27924130663856694
