ConcRow,ConcCol,ConcRowUnit,ConcColUnit,DrugRow,DrugCol,Response,BlockID,Row,Col
0.04375,0.0375,uM,uM,genz669178,methyleneblue,-13.565891,1,8,9
0.08750000000000001,0.0375,uM,uM,genz669178,methyleneblue,0.845211,1,9,9
0.17500000000000002,0.0375,uM,uM,genz669178,methyleneblue,10.765191,1,10,9
0.0,0.075,uM,uM,genz669178,methyleneblue,50.8027,1,1,10
0.0006836250000000001,0.075,uM,uM,genz669178,methyleneblue,22.530634,1,2,10
0.0013672500000000002,0.075,uM,uM,genz669178,methyleneblue,17.166792,1,3,10
0.0027343750000000003,0.075,uM,uM,genz669178,methyleneblue,-12.365591,1,4,10
0.0054687500000000005,0.075,uM,uM,genz669178,methyleneblue,20.060015,1,5,10
0.0109375,0.075,uM,uM,genz669178,methyleneblue,10.112528,1,6,10
0.021875,0.075,uM,uM,genz669178,methyleneblue,9.277319,1,7,10
0.04375,0.075,uM,uM,genz669178,methyleneblue,-9.592398,1,8,10
0.08750000000000001,0.075,uM,uM,genz669178,methyleneblue,20.792698,1,9,10
0.17500000000000002,0.075,uM,uM,genz669178,methyleneblue,29.699924,1,10,10
