Folder,TITLE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,SYN_MAX_SAN,SYN_MAX_LOEWE,SYN_MAX_BLISS,SYN_MAX_HSA,QA
methyleneblue_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,methyleneblue,lumefantrine,0.05,0.075,0.0117820204035585,2.50833374940526,0,0.0206371107201182,5.54597653393605,2.45127548608457,0,10.108851365931,33.5554463194761,39.0823392000881,1
methyleneblue_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,methyleneblue,lumefantrine,0.05,0.075,0.00837037988337997,2.13923490341736,0,0.00198470710166131,2.9350569529319,61.0543012358482,0,64.5290141889295,64.5290141889295,64.5290141889295,-1
methylrosanilinechloride_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,methylrosanilinechloride,atovaquone,0.025,0.075,0.0249999999999998,9.99999999999998,19.2025272073173,0.0434888067348469,1.9797184313631,0,0,99.1289492452737,105.667301897528,105.745182080278,-1
methylrosanilinechloride_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,methylrosanilinechloride,atovaquone,0.025,0.075,0.00209234825390625,2.20767659286295,6.44969452132759,0.0699864093738896,10,0,0,22.7091206767389,32.1766575328763,32.3669688345358,-1
methylrosanilinechloride_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,methylrosanilinechloride,atovaquone,0.025,0.075,0.000510333444784176,1.94043077491755,10.5490654523399,0.0421137221000094,9.99999999999997,24.3289299126917,0,40.5517613557741,59.3526121690155,62.1978092900393,-1
methylrosanilinechloride_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,methylrosanilinechloride,halofantrine,0.025,0.0375,0.000892644851115712,2.70431568882474,0,0.0214132196418744,1.93077942150172,0,0,14.2731720176318,15.2551224735414,20.2508262674818,1
methylrosanilinechloride_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,methylrosanilinechloride,lumefantrine,0.05,0.075,0.0499999999999603,1.01920060253363,0,0.0749999999999999,9.99999999999992,55.4216718303291,0,34.1667589999798,34.1667589999798,34.1667589999798,-1
methylrosanilinechloride_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,methylrosanilinechloride,lumefantrine,0.05,0.075,0.0149305892098515,3.26715439483741,0,0.0437742225255605,9.99999999999718,59.5439497992422,0,24.0311747992423,10.4500250755438,24.2159175936395,1
methylrosanilinechloride_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,methylrosanilinechloride,lumefantrine,0.05,0.075,0.00830641504663266,5.88014193701531,16.9123109336826,0.0749999999999998,9.99999999999997,15.8868655390723,0,20.2746686237615,20.375720834892,20.375720834892,-1
methylrosanilinechloride_ml238_PLASMODIUM_FALCIPARUM_3D7,TestData,methylrosanilinechloride,ml238,0.025,0.0375,0.00384480732520622,1.15562397827711,0,0.0199916455215236,10,28.558923256253,0,74.7983097642448,74.914630683426,74.914630683426,-3
methylrosanilinechloride_ml238_PLASMODIUM_FALCIPARUM_DD2,TestData,methylrosanilinechloride,ml238,0.05,0.075,1,0,100,0.0617716038847896,3.3161663444077,0,0,7.89394054783081,7.89394054783081,7.89394054783081,-1
methylrosanilinechloride_ml238_PLASMODIUM_FALCIPARUM_HB3,TestData,methylrosanilinechloride,ml238,0.05,0.075,1,0,100,0.0419035864433407,10,46.0004017683595,0,27.0940104126096,27.0940104126095,27.0940104126096,-1
methylrosanilinechloride_proguanil_PLASMODIUM_FALCIPARUM_3D7,TestData,methylrosanilinechloride,proguanil,0.0875,0.0375,0.0241836817596678,2.63676438313763,20.6311487199485,0.0188604034454346,6.22185952450863,28.440032206564,0,17.6581167942775,24.8800250887684,33.5653273556559,1
methylrosanilinechloride_proguanil_PLASMODIUM_FALCIPARUM_DD2,TestData,methylrosanilinechloride,proguanil,0.175,0.075,0.133776786857331,1.84489326269363,0,0.075,3.64803943122494,13.7628299878795,0,64.6262491608382,64.6655901766828,64.6690808354047,-3
methylrosanilinechloride_proguanil_PLASMODIUM_FALCIPARUM_HB3,TestData,methylrosanilinechloride,proguanil,0.175,0.075,0.0418767447641928,1.38658776323808,2.96692314550647,0.075,10,18.9999879582071,0,18.4063818913402,27.162311595073,31.9511029791035,-1
miconazole_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,miconazole,artemether,0.025,5,0.00469027980584557,3.9188991769536,2.66675345900719,2.46625699177196,4.27479917435533,15.3545521661107,0,9.88989918400087,26.8224776150706,30.4926627650739,1
miconazole_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,miconazole,artemether,0.025,5,0.0050602938564814,3.25871724964606,0,5,2.1500920100936,38.4412147525933,0,28.0995874525137,28.9537201551453,30.7495039222033,1
miconazole_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,miconazole,artemether,0.025,5,0.00627992418604498,4.1695393307457,3.51577593175759,5,9.99999999999998,21.3622001080873,0,26.4954332574289,32.4673257326555,32.4673257326929,-3
miconazole_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,miconazole,artenimol,0.0125,5,0.000887429265353437,2.60617771432206,0.479002134991119,2.60757376959183,2.8476102047374,0,0,12.9427379989861,21.9701944089864,31.3471835205458,1
miconazole_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,miconazole,artesunate,0.025,5,0.00328115596811241,4.18341738810719,1.04563427195637,2.62973169223961,3.63121331150623,10.2854800140733,0,36.3293052383876,36.3698539571225,45.0624561111462,-1
miconazole_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,miconazole,halofantrine,0.025,5,0.000989916075639288,3.19332759203132,0.645754813114013,2.7195349827192,4.64797733906375,16.978823836229,0,14.9498368163616,22.3501098241605,39.2974934767487,1
miconazole_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,miconazole,halofantrine,0.025,5,0.00212390392471492,8.24487350035874,0.970722092387521,2.81446091830399,9.9999999999998,24.5369986905966,0,75.3219679221812,80.1178982936683,80.1178982936877,-3
miconazole_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,miconazole,lumefantrine,0.025,5,0.00458991755242177,3.85578621508312,0.438859434374073,2.45223673989919,1.40196700281153,0,0,105.470014309172,105.770834858661,105.878499778523,-3
miconazole_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,miconazole,methyleneblue,0.0375,5,0.0052286107633246,3.27900109583449,0,1.54118365690709,1.1548440035182,0,0,17.5274088864356,24.9405040690006,45.3446731127888,1
miconazole_reserpine_PLASMODIUM_FALCIPARUM_3D7,TestData,miconazole,reserpine,3.75,5,1.38046041593774,2.78674110956738,32.0759696712858,2.08536407007612,1.50125629606257,0,0,16.4869416593318,13.4351159340836,21.7375215479446,1
ml238_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,ml238,atovaquone,0.025,0.05,0.0249999999999956,9.99999999999984,44.8796088746704,0.0499999999999996,9.99999999999997,33.6963802488357,0,77.4641703591358,79.2464198106628,79.2464830086581,-1
ml238_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,ml238,atovaquone,0.025,0.05,0.00397586275939795,2.29522589287387,13.2781261784845,0.0137924359659312,1.73626937517005,6.62511605220927,0,71.9918466115263,72.2683692488373,72.32567108745,-3
ml238_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,ml238,atovaquone,0.025,0.05,0.00336521470936789,2.8593297092209,30.6869169611945,0.0103470601176037,9.99999999999994,27.2830592904995,0,81.7411857981627,89.2850907789515,89.2855180111168,-1
ml238_decoquinate_PLASMODIUM_FALCIPARUM_3D7,TestData,ml238,decoquinate,0.125,0.025,0.00385789863547789,2.05678583686785,4.86568088133617,0.00341704798301212,1.31613902432864,1.45991647825242,0,32.4020279452787,35.2365386061288,47.796802024929,1
ml238_decoquinate_PLASMODIUM_FALCIPARUM_DD2,TestData,ml238,decoquinate,0.25,0.05,0.00826809667321441,2.9683668985045,4.72336744329213,0.0182442396354411,2.02658705399397,4.17828928582887,0,50.9591945911318,65.6182059947533,73.9929731238611,1
ml238_decoquinate_PLASMODIUM_FALCIPARUM_HB3,TestData,ml238,decoquinate,0.25,0.05,0.00634247691672953,4.67772286255978,25.7383653994449,0.0129203335471926,2.11052714905791,21.2783921497856,0,36.8286792153361,54.7397310421462,58.2274487888427,-1
ml238_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,ml238,methyleneblue,0.0375,0.025,0.00383423768510482,2.55548432212708,0,0.00275646796391956,1.05580786107917,0,0,15.1094982400759,15.1094982400759,26.3436763391293,1
ml238_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,ml238,methyleneblue,0.075,0.05,0.0204548026868132,3.99986553758687,1.68290199303897,0.0183676131423012,1.64731974688283,0,0,19.6285695237548,35.9691986519094,50.1674254500455,1
ml238_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,ml238,methyleneblue,0.075,0.05,0.0173904087584858,9.99999999999997,26.9251637208077,0.0103889668439493,2.75548103262764,20.4714720898338,0,73.2560682871837,81.530523771463,81.6774650950536,-1
ml238_nitd609_PLASMODIUM_FALCIPARUM_3D7,TestData,ml238,nitd609,0.01,0.05,0.00237633897811691,9.99999999999994,46.7137600698839,0.00513865098636705,2.21486874547445,20.9219974223688,0,60.203565069884,60.0648562338628,73.2297236700831,-1
ml238_nitd609_PLASMODIUM_FALCIPARUM_DD2,TestData,ml238,nitd609,0.01,0.05,0.00261206910570559,3.25480265103104,0,0.0212235727665559,1.60257535241118,0,0,53.7113287409141,53.7439446944591,53.7450381608382,-3
ml238_nitd609_PLASMODIUM_FALCIPARUM_HB3,TestData,ml238,nitd609,0.01,0.05,0.00195070565185759,10,7.87920601327897,0.00677291266325268,1.13796937901894,0,0,20.2437544865411,20.4585964992289,20.4585964992289,-3
ml238_nvpbgt226_PLASMODIUM_FALCIPARUM_3D7,TestData,ml238,nvpbgt226,0.01,0.05,0.00293109818895311,6.4307857126838,46.6710392769434,0.0350471952909886,1.46816009544792,19.877695192926,0,34.2044734010946,34.2044734010946,34.2044734010946,-1
ml238_nvpbgt226_PLASMODIUM_FALCIPARUM_DD2,TestData,ml238,nvpbgt226,0.01,0.05,0.00208832501921193,9.80756948608582,9.71458620902659,0.0148602720988315,2.49282160347891,6.91364658600611,0,8.57345515545717,10.3535857916888,12.7563642963066,1
ml238_nvpbgt226_PLASMODIUM_FALCIPARUM_HB3,TestData,ml238,nvpbgt226,0.01,0.05,0.0012724519613535,9.99999999999986,13.4210445841422,0.00240754358470886,2.3646457491634,24.6469923453452,0,18.239650328749,23.6349298948054,23.7548704915573,-1
ml238_proguanil_PLASMODIUM_FALCIPARUM_3D7,TestData,ml238,proguanil,0.0875,0.025,0.0290319308612312,1.21480464199833,0,0.00215293832301064,1.51152473158134,11.0040549982202,0,16.4738650795061,16.4087785602403,34.6389797355169,1
ml238_proguanil_PLASMODIUM_FALCIPARUM_DD2,TestData,ml238,proguanil,0.175,0.05,0.097861224003487,9.99999999999954,60.8627766037066,0.0158348122866324,1.52339406594352,0,0,50.9752834501703,42.1499674674777,50.9752834501703,1
ml238_proguanil_PLASMODIUM_FALCIPARUM_HB3,TestData,ml238,proguanil,0.175,0.05,0.0926032672814738,9.99999999999998,51.8352402852146,0.000801536808593718,9.99999999999989,29.3825337059353,0,38.4478102852207,47.5102685590546,47.510311727768,-1
monensinsodiumsalt_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,artemether,0.05,0.025,1,0,100,0.00737611403813787,1.73876759044481,0,0,100.190794536329,100.190794536329,100.190794536329,-1
monensinsodiumsalt_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,artemether,0.05,0.025,0.0241481258899759,10,0.527958872492956,0.00291464149080314,3.27122434457447,2.40890717072124,0,16.3525481523976,32.0032917241919,32.5447345196768,1
monensinsodiumsalt_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,artemether,0.05,0.025,0.00944342730936583,10,6.28008665825114,0.000971900639612146,6.73218365812714,1.76970461213516,0,42.1432403450509,50.1040255071271,50.3128517378555,-1
monensinsodiumsalt_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,artenimol,0.025,0.025,0.0123530207744818,5.019670672498,73.0239608964379,1,0,100,0,93.8151017255139,93.8151017255139,93.8151017255139,-1
monensinsodiumsalt_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,artenimol,0.025,0.025,0.00408289224324586,2.94037501905366,0,0.00272580172967824,3.85926892640512,5.01414163218221,0,12.3904467737724,33.4651152567626,38.9379554515946,1
monensinsodiumsalt_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,artenimol,0.025,0.025,0.00458347327811433,5.45141374695623,14.1605279413436,0.00258010042949096,9.99999999999999,10.0217564973236,0,44.2261660245663,75.811177582161,76.3481041453757,-1
monensinsodiumsalt_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,artesunate,0.05,0.025,0.00973641289457639,10,31.3287583271975,1,0,100,0,57.0218999992402,57.0218999992402,57.0218999992402,-1
monensinsodiumsalt_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,artesunate,0.05,0.025,0.0149165902213894,5.87225658702909,1.15249838927448,0.00276279129053808,3.1497211103684,3.65538742874373,0,6.44522328287105,13.1763105975374,23.3513432776941,1
monensinsodiumsalt_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,artesunate,0.05,0.025,0.00693686055735963,5.7066559892743,6.63562130204324,0.00137618339542841,3.10894480929048,11.238976740333,0,86.491659472411,86.491659472411,86.491659472411,-1
monensinsodiumsalt_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,halofantrine,0.025,0.0125,0.0010524381618635,4.05168695111944,0.90330980991864,0.00148356551444429,5.70053209924915,3.82977290284794,0,7.69592745851529,11.4533784532622,13.3238675403221,1
monensinsodiumsalt_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,halofantrine,0.025,0.0125,0.000660223283161188,1.76649726281626,0,0.00224251700908221,4.07157562015333,2.89530416043985,0,10.4404242078491,17.8882637784229,26.4164266063294,1
monensinsodiumsalt_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,halofantrine,0.025,0.0125,0.0014806641040464,10,1.45942006914516,0.00203968654139771,2.91049593518103,0,0,11.2725442096212,24.8574528311441,24.898330583803,-3
monensinsodiumsalt_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,lumefantrine,0.05,0.025,0.0499999999999967,9.99999999999964,84.7486963056116,0.00972919807026351,2.24798211711069,0,0,68.8100761161543,68.8100761057849,68.8100761161543,-1
monensinsodiumsalt_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,lumefantrine,0.05,0.025,0.0131919932873374,3.52174962154697,3.10090371809885,0.0022748343518341,3.14306111071103,2.51852970951055,0,3.12566646545655,3.89026516353438,3.89485588351367,1
monensinsodiumsalt_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,lumefantrine,0.05,0.025,0.0125301087336841,10,16.3081902466764,0.00140399037589956,9.99999999999998,0.350860976937595,0,31.6876018866366,44.4153656897971,44.49485174067,-1
monensinsodiumsalt_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,methyleneblue,0.075,0.025,0.0205457309622822,4.57037612304648,1.42467611929702,0.00241101616966772,2.71832840400652,2.32888284437816,0,5.51579116882647,6.4098598450109,19.2997078104778,1
monensinsodiumsalt_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,methyleneblue,0.075,0.025,0.0120530553579685,0.747829979662011,0,0.00117119788443782,3.6733346368629,8.00207165473532,0,73.9328466797163,73.9328466797163,73.9328466797163,-1
monensinsodiumsalt_nitd609_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,nitd609,0.005,0.0125,0.000865262873195598,4.617664402101,0,0.00102858590445344,2.18838044284697,0,0,17.810843429372,17.810843429372,17.810843429372,1
monensinsodiumsalt_nitd609_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,nitd609,0.01,0.025,0.00223261027083179,10,0.6443996424567,0.00241358119187863,3.32094528220555,2.51228428331216,0,21.3787357591026,21.3787357591026,21.3787357591026,1
monensinsodiumsalt_nitd609_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,nitd609,0.01,0.025,0.00202813135530279,10,18.1193577949384,0.00136945463949485,4.02740912300992,10.8888656114745,0,17.2413517949384,17.2409735716804,21.0866798597673,-1
monensinsodiumsalt_nvpbgt226_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,nvpbgt226,0.01,0.025,0.0024567341872311,9.99999999999997,71.7952093568998,0.00307695052442651,9.99999999999924,0,0,97.1010503568998,97.0193026040203,97.1010729462754,-1
monensinsodiumsalt_nvpbgt226_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,nvpbgt226,0.01,0.025,0.00267940542507131,3.59880031458155,8.71950850519782,0.00289119598678307,3.36930769788129,1.96493838495896,0,31.1737157691573,34.186394412747,36.1177185926936,1
monensinsodiumsalt_nvpbgt226_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,nvpbgt226,0.01,0.025,0.00194457268575004,10,13.4179830852276,0.00154862412166696,6.36805756302782,2.57682178537756,0,89.7680200053138,89.7680200053138,89.7680200053138,-1
monensinsodiumsalt_proguanil_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,proguanil,0.175,0.025,1,0,100,0.0249999999999999,9.99999999999993,64.4818117053,0,92.2448111272484,92.2448111272484,92.2448111272484,-1
monensinsodiumsalt_proguanil_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,proguanil,0.175,0.025,0.149266338399974,2.96469678830867,0,0.00276286538111438,2.92102652865413,3.67569627429871,0,6.19286483457716,8.16637772364412,19.2126212579641,1
monensinsodiumsalt_proguanil_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,proguanil,0.175,0.025,0.0410479650007199,3.48270787233718,17.5277947034019,0.00127685719185419,10,9.59391379194561,0,17.5516608102905,17.5516608102905,17.5516608102905,-1
nanchangmycin_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,nanchangmycin,artemether,0.05,0.01,0.0255967646525976,9.99999999999987,6.28365023574306,0.000384273449181267,9.99999999999998,28.0965472402486,0,59.1727864414136,65.5100378862651,65.576437567644,-1
nanchangmycin_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,nanchangmycin,artemether,0.05,0.01,0.024627041606726,9.99999999999984,0.442994966947075,0.00109584814376168,3.41762156067748,2.29818719140376,0,13.4354702576815,33.8153188695915,34.4305698332157,1
nanchangmycin_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,nanchangmycin,artemether,0.05,0.01,0.014328609998782,7.33615892588336,11.7146133239639,0.00051620826403692,5.53934431547796,7.15651103879521,0,52.2542461165926,65.8996373028178,65.9939695778214,-1
nanchangmycin_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,nanchangmycin,artenimol,0.025,0.01,0.0060641208869419,9.99999999999992,11.9451636586244,0.00999999999999974,9.99999999999878,84.4425216070048,0,68.055073490241,71.1791638615585,71.1791786810797,-1
nanchangmycin_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,nanchangmycin,artenimol,0.025,0.01,0.00406737583147216,4.49756465101009,0,0.00146055745742185,2.60432144199971,3.01650893282208,0,22.5014488744585,39.6368738811225,46.9760252711046,1
nanchangmycin_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,nanchangmycin,artenimol,0.025,0.01,0.00510638981255644,7.95837629233953,13.9668487612667,0.000397144495079421,4.79747316074588,19.1788197522333,0,40.1100743962853,79.872083911655,80.7666175502532,-1
nanchangmycin_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,nanchangmycin,artesunate,0.025,0.005,0.00315936179365555,3.71518093861349,0.989901467097187,0.000247761903025892,5.25252850912728,2.55485072969206,0,5.89934115582376,22.6231685214414,23.1277677730521,1
nanchangmycin_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,nanchangmycin,artesunate,0.05,0.01,0.0151466887681682,7.30930369536546,1.94656824677237,0.00124684634323369,2.44268250110783,4.52720851175366,0,7.08938205665611,14.3760910585441,25.1954458732313,1
nanchangmycin_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,nanchangmycin,artesunate,0.05,0.01,0.00760791738305287,5.67545787420887,7.57554889630684,0.000440836538215894,4.13502680450877,20.4857246686796,0,15.6613416686796,17.4126466705729,29.3342661304786,-1
nanchangmycin_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,nanchangmycin,halofantrine,0.025,0.005,0.000761937544202809,2.42421974088097,0,0.000220036297234207,1.36134703880011,0,0,21.1143217243228,21.1143217243228,21.1143217243228,1
nanchangmycin_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,nanchangmycin,halofantrine,0.025,0.005,0.000707537245256721,2.37892068197616,0,0.000930366360226946,2.50958582839363,0.135367765929717,0,8.38905009984587,11.6027742843715,12.2552434872508,1
nanchangmycin_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,nanchangmycin,halofantrine,0.025,0.005,0.0013101446111952,10,0.90154008805764,0.000145129646006685,0.568779863856301,0,0,14.2058742853294,18.0322533438331,18.1595490757601,1
nanchangmycin_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,nanchangmycin,lumefantrine,0.05,0.01,0.0221472992992348,9.9999999999905,49.40005760908,0.00703535184123875,7.86187317641686,0,0,86.0095680284929,86.0321944002093,86.0321944002094,-1
nanchangmycin_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,nanchangmycin,lumefantrine,0.05,0.01,0.0148611355603973,4.09075757695066,2.42594144028768,0.000778365146599957,4.06934633234942,1.85752086143094,0,17.9389231159103,19.2897526956393,19.2897541020696,1
nanchangmycin_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,nanchangmycin,lumefantrine,0.05,0.01,0.00955517219002331,6.56672369725228,20.4379935321788,0.000281362307904042,5.02240854783949,11.6837121024698,0,18.6683885321788,17.7755909506697,18.6699055349045,-1
nicardipine_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,nicardipine,artemether,0.05,10,0.0346840999101289,4.96447518591819,0,1,0,100,0,62.1609294536507,62.1609294536507,62.1609294536507,-1
nicardipine_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,nicardipine,artemether,0.05,10,0.0196562166321993,7.35907851959214,0.227152523491453,6.58453264713734,1.60328590663142,0,0,7.63296546471364,23.6894955402227,24.8552447645943,1
nicardipine_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,nicardipine,artemether,0.05,10,0.015764078692349,5.28598177580844,0,8.42236242298807,2.0257220773046,0,0,60.1278065376347,71.2444546495139,71.6406316644082,-3
nicardipine_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,nicardipine,artenimol,0.0125,5,0.00113972422766225,2.0281269142776,0,2.43132850190309,2.38488160870851,12.83446732806,0,18.1303787188183,23.6169457170615,31.2491949438093,1
nicardipine_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,nicardipine,artenimol,0.025,10,0.00145357577929064,7.99942170172485,1.06699898569688,6.55928579987496,2.39747687204561,0,0,15.8025446844979,37.9116346029018,38.5343670753853,1
nicardipine_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,nicardipine,artenimol,0.025,10,0.00154191598787453,6.27118439943722,10.932737829882,5.98567118956487,3.15041523533737,0,0,30.3838188140177,35.6691844125161,35.7491598797496,-1
nicardipine_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,nicardipine,artesunate,0.025,5,0.00213529509617749,4.52586239741628,1.17766150131476,2.58111234524752,1.87432194995463,0,0,9.8752757627134,18.5518340058982,33.0029472368013,1
nicardipine_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,nicardipine,artesunate,0.05,10,0.0159388527681495,5.05614563198304,2.04509379735159,6.21652335438637,1.87141385236951,12.9827329564811,0,10.6506687964558,20.9618489554711,29.4599954267278,1
nicardipine_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,nicardipine,artesunate,0.05,10,0.00933728131479775,6.37452830396974,10.6467289665437,6.56827708084316,9.99999999999987,51.9472350312181,0,40.8693178724829,64.5847851527882,65.6269764023838,-1
nicardipine_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,nicardipine,halofantrine,0.025,5,0.000589905287934303,1.94711971458068,0,1.06266535651176,1.3224533470249,0,0,14.0337038128627,15.0583653493269,30.1303420585815,1
nicardipine_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,nicardipine,halofantrine,0.025,5,0.00221541259273317,6.85382535052813,0,2.47969242628165,1.12381593490107,0,0,36.0047033607345,58.5880740285155,64.3092135456955,1
nicardipine_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,nicardipine,lumefantrine,0.05,10,0.022339631671659,9.99999999999995,53.2463218894337,1,0,100,0,62.8582826704334,62.8582826704334,62.8582826704334,-1
nicardipine_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,nicardipine,lumefantrine,0.05,10,0.00744542442299098,1.55212855073855,6.15654532220423,7.14991733936612,1.40233746520953,0,0,41.7352353110214,41.7352353110214,41.7352353110214,1
nicardipine_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,nicardipine,lumefantrine,0.05,10,0.0101474545040908,10,17.0735163385486,7.06981441605654,2.15975633571351,0,0,54.6447984733134,86.2286878145987,86.8132135056755,-1
nicardipine_mefloquine_PLASMODIUM_FALCIPARUM_3D7,TestData,nicardipine,mefloquine,0.25,10,0.156950448314206,9.99999999998352,75.5158585383675,0.190412728795234,10,73.4412348679471,0,103.817284867947,103.81728310719,103.817284867947,-1
nicardipine_mefloquine_PLASMODIUM_FALCIPARUM_DD2,TestData,nicardipine,mefloquine,0.25,10,0.0493351164219936,2.87531100760935,0,6.10785869061443,1.60859270264835,0,0,24.7888766351233,40.5953427085962,55.7265930965708,1
nicardipine_mefloquine_PLASMODIUM_FALCIPARUM_HB3,TestData,nicardipine,mefloquine,0.125,5,0.0216972714002826,4.75823904229592,1.0782629675181,3.90884344872965,2.30157996737505,0,0,27.3560606457768,57.8115033734176,68.7136151985437,1
nicardipine_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,nicardipine,methyleneblue,0.0375,5,0.00517355953580255,3.42856651624788,0,2.18415488049553,1.78029345610519,0,0,16.9301633247,16.9301633247,16.9301633247,1
nicardipine_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,nicardipine,methyleneblue,0.075,10,0.0274050058989701,4.91041473225784,2.61141351782098,6.03825115620396,2.04885885893312,0,0,6.39629646648925,30.1422928826419,37.9291197311264,1
nicardipine_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,nicardipine,methyleneblue,0.075,10,0.0148987024771471,5.52549309081062,15.250259476872,5.84548356713482,1.19723241181225,0,0,23.4312738072764,23.4312738072764,24.9074692950323,-1
nitd609_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,nitd609,artemether,0.025,0.005,0.00513310396337561,1.43811256183024,0,0.000520963266376082,3.00394307584967,0,0,36.3394825306974,40.1384716457244,40.2816857571249,1
