Folder,TITLE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,ANT_SUM_SAN,ANT_SUM_LOEWE,ANT_SUM_BLISS,ANT_SUM_HSA,QA
methyleneblue_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,methyleneblue,artesunate,0.05,0.075,0.00710527730168546,9.99999999999996,11.9908954254317,1,0,100,0,-160.170335371651,-160.170335371651,-160.170335371651,-1
methyleneblue_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,methyleneblue,halofantrine,0.025,0.0375,0.000386445773778987,2.34898517468676,0.640337764374699,0.00674926755119152,2.60623656823469,0,0,-13.2991154865335,-4.43131372739168,-3.19279320391484,1
methyleneblue_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,methyleneblue,halofantrine,0.025,0.0375,0.00104574849302069,4.18934739718179,0.61316448406768,0.00401154865532189,2.29333691014298,0,0,-47.5664534212797,-30.1838766553179,-27.3989879463466,1
methyleneblue_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,methyleneblue,lumefantrine,0.025,0.0375,0.00261738263077081,2.85148755843784,0.237140086517978,0.00445904229063139,3.61457760092213,0,0,-11.2408952151454,-3.33547301684356,-3.21849694719004,1
methyleneblue_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,methyleneblue,lumefantrine,0.05,0.075,0.0117820204035585,2.50833374940526,0,0.0206371107201182,5.54597653393605,2.45127548608457,0,-21.3333369259639,-6.99698245659915,-6.66122819521716,1
methyleneblue_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,methyleneblue,lumefantrine,0.05,0.075,0.00837037988337997,2.13923490341736,0,0.00198470710166131,2.9350569529319,61.0543012358482,0,-48.6472668660141,-55.5928025364974,-44.5625459243191,-1
methylrosanilinechloride_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,methylrosanilinechloride,atovaquone,0.025,0.075,0.0249999999999998,9.99999999999998,19.2025272073173,0.0434888067348469,1.9797184313631,0,0,-9066.80864754631,-9066.68016060516,-9066.6800927762,-1
methylrosanilinechloride_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,methylrosanilinechloride,atovaquone,0.025,0.075,0.00209234825390625,2.20767659286295,6.44969452132759,0.0699864093738896,10,0,0,-11.03427598355,-7.35057502241054,-7.35054337739954,-1
methylrosanilinechloride_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,methylrosanilinechloride,atovaquone,0.025,0.075,0.000510333444784176,1.94043077491755,10.5490654523399,0.0421137221000094,9.99999999999997,24.3289299126917,0,-12.1495183747621,-4.86165543883962,-4.58262827669426,-1
methylrosanilinechloride_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,methylrosanilinechloride,halofantrine,0.025,0.0375,0.000892644851115712,2.70431568882474,0,0.0214132196418744,1.93077942150172,0,0,-18.1469046353221,-6.51502376069851,-4.31515181358712,1
methylrosanilinechloride_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,methylrosanilinechloride,lumefantrine,0.05,0.075,0.0499999999999603,1.01920060253363,0,0.0749999999999999,9.99999999999992,55.4216718303291,0,-251.319764982677,-243.982659399691,-242.398771731294,-1
methylrosanilinechloride_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,methylrosanilinechloride,lumefantrine,0.05,0.075,0.0149305892098515,3.26715439483741,0,0.0437742225255605,9.99999999999718,59.5439497992422,0,-19.0301014259295,-10.8650751011086,-10.8398181243842,1
methylrosanilinechloride_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,methylrosanilinechloride,lumefantrine,0.05,0.075,0.00830641504663266,5.88014193701531,16.9123109336826,0.0749999999999998,9.99999999999997,15.8868655390723,0,-94.6109704963292,-77.5892498357025,-77.0763214047362,-1
methylrosanilinechloride_ml238_PLASMODIUM_FALCIPARUM_3D7,TestData,methylrosanilinechloride,ml238,0.025,0.0375,0.00384480732520622,1.15562397827711,0,0.0199916455215236,10,28.558923256253,0,-16.7549761706388,-11.1698330225667,-11.1187870339595,-3
methylrosanilinechloride_ml238_PLASMODIUM_FALCIPARUM_DD2,TestData,methylrosanilinechloride,ml238,0.05,0.075,1,0,100,0.0617716038847896,3.3161663444077,0,0,-48.492710556874,-48.492710556874,-48.492710556874,-1
methylrosanilinechloride_ml238_PLASMODIUM_FALCIPARUM_HB3,TestData,methylrosanilinechloride,ml238,0.05,0.075,1,0,100,0.0419035864433407,10,46.0004017683595,0,-90.3760578888632,-90.3760578888632,-90.3760578888632,-1
methylrosanilinechloride_proguanil_PLASMODIUM_FALCIPARUM_3D7,TestData,methylrosanilinechloride,proguanil,0.0875,0.0375,0.0241836817596678,2.63676438313763,20.6311487199485,0.0188604034454346,6.22185952450863,28.440032206564,0,-34.9975291376581,-24.9983377944181,-24.5790444717664,1
methylrosanilinechloride_proguanil_PLASMODIUM_FALCIPARUM_DD2,TestData,methylrosanilinechloride,proguanil,0.175,0.075,0.133776786857331,1.84489326269363,0,0.075,3.64803943122494,13.7628299878795,0,-4.39563024397382,-3.5385266220626,-3.53421247170847,-3
methylrosanilinechloride_proguanil_PLASMODIUM_FALCIPARUM_HB3,TestData,methylrosanilinechloride,proguanil,0.175,0.075,0.0418767447641928,1.38658776323808,2.96692314550647,0.075,10,18.9999879582071,0,-49.1241522461355,-40.3744611689939,-40.289457362316,-1
miconazole_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,miconazole,artemether,0.025,5,0.00469027980584557,3.9188991769536,2.66675345900719,2.46625699177196,4.27479917435533,15.3545521661107,0,-42.2392111847273,-27.2087110743356,-26.8190543927512,1
miconazole_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,miconazole,artemether,0.025,5,0.0050602938564814,3.25871724964606,0,5,2.1500920100936,38.4412147525933,0,-9.10780013798524,-7.86580347690341,-7.37110077642526,1
miconazole_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,miconazole,artemether,0.025,5,0.00627992418604498,4.1695393307457,3.51577593175759,5,9.99999999999998,21.3622001080873,0,-70.1303199103733,-54.9154533702323,-54.8411664100046,-3
miconazole_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,miconazole,artenimol,0.0125,5,0.000887429265353437,2.60617771432206,0.479002134991119,2.60757376959183,2.8476102047374,0,0,-15.9736637227699,-6.9052434924641,-6.79597605359857,1
miconazole_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,miconazole,artesunate,0.025,5,0.00328115596811241,4.18341738810719,1.04563427195637,2.62973169223961,3.63121331150623,10.2854800140733,0,-27.7522969116071,-21.2512690590395,-21.0072826751049,-1
miconazole_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,miconazole,halofantrine,0.025,5,0.000989916075639288,3.19332759203132,0.645754813114013,2.7195349827192,4.64797733906375,16.978823836229,0,-11.731068484659,-5.61866072533662,-5.48014223362604,1
miconazole_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,miconazole,halofantrine,0.025,5,0.00212390392471492,8.24487350035874,0.970722092387521,2.81446091830399,9.9999999999998,24.5369986905966,0,-21.0661488398376,-6.73594642866272,-6.70559372470616,-3
miconazole_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,miconazole,lumefantrine,0.025,5,0.00458991755242177,3.85578621508312,0.438859434374073,2.45223673989919,1.40196700281153,0,0,-49.4967494921805,-35.1499262808291,-32.6200397747323,-3
miconazole_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,miconazole,methyleneblue,0.0375,5,0.0052286107633246,3.27900109583449,0,1.54118365690709,1.1548440035182,0,0,-15.179265856356,-7.36053863427703,-6.71280845220726,1
miconazole_reserpine_PLASMODIUM_FALCIPARUM_3D7,TestData,miconazole,reserpine,3.75,5,1.38046041593774,2.78674110956738,32.0759696712858,2.08536407007612,1.50125629606257,0,0,-47.3762697524905,-38.3891166280554,-32.9935791805168,1
ml238_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,ml238,atovaquone,0.025,0.05,0.0249999999999956,9.99999999999984,44.8796088746704,0.0499999999999996,9.99999999999997,33.6963802488357,0,-74.8940716074571,-94.8889161414441,-94.8889145446104,-1
ml238_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,ml238,atovaquone,0.025,0.05,0.00397586275939795,2.29522589287387,13.2781261784845,0.0137924359659312,1.73626937517005,6.62511605220927,0,-4.74324756297997,-2.8549151212156,-2.66498423927335,-3
ml238_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,ml238,atovaquone,0.025,0.05,0.00336521470936789,2.8593297092209,30.6869169611945,0.0103470601176037,9.99999999999994,27.2830592904995,0,-29.7272925847875,-29.990883164607,-28.3745540645858,-1
ml238_decoquinate_PLASMODIUM_FALCIPARUM_3D7,TestData,ml238,decoquinate,0.125,0.025,0.00385789863547789,2.05678583686785,4.86568088133617,0.00341704798301212,1.31613902432864,1.45991647825242,0,0,-2.21450979424359,0,1
ml238_decoquinate_PLASMODIUM_FALCIPARUM_DD2,TestData,ml238,decoquinate,0.25,0.05,0.00826809667321441,2.9683668985045,4.72336744329213,0.0182442396354411,2.02658705399397,4.17828928582887,0,-0.203909632797885,-0.723577878745684,-0.190176751660329,1
ml238_decoquinate_PLASMODIUM_FALCIPARUM_HB3,TestData,ml238,decoquinate,0.25,0.05,0.00634247691672953,4.67772286255978,25.7383653994449,0.0129203335471926,2.11052714905791,21.2783921497856,0,-11.0229873323037,-20.8893428572151,-9.40974387403697,-1
ml238_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,ml238,methyleneblue,0.0375,0.025,0.00383423768510482,2.55548432212708,0,0.00275646796391956,1.05580786107917,0,0,-20.1006924351626,-13.6341659309859,-7.20673213750661,1
ml238_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,ml238,methyleneblue,0.075,0.05,0.0204548026868132,3.99986553758687,1.68290199303897,0.0183676131423012,1.64731974688283,0,0,-4.95767607402981,-3.63157821026869,-3.54571701614194,1
ml238_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,ml238,methyleneblue,0.075,0.05,0.0173904087584858,9.99999999999997,26.9251637208077,0.0103889668439493,2.75548103262764,20.4714720898338,0,-108.215822864366,-107.288674813303,-101.953796647453,-1
ml238_nitd609_PLASMODIUM_FALCIPARUM_3D7,TestData,ml238,nitd609,0.01,0.05,0.00237633897811691,9.99999999999994,46.7137600698839,0.00513865098636705,2.21486874547445,20.9219974223688,0,-5439.71887281614,-5440.03928561842,-5437.30170971947,-1
ml238_nitd609_PLASMODIUM_FALCIPARUM_DD2,TestData,ml238,nitd609,0.01,0.05,0.00261206910570559,3.25480265103104,0,0.0212235727665559,1.60257535241118,0,0,-39.9980033223319,-25.5293327646962,-22.8007993116972,-3
ml238_nitd609_PLASMODIUM_FALCIPARUM_HB3,TestData,ml238,nitd609,0.01,0.05,0.00195070565185759,10,7.87920601327897,0.00677291266325268,1.13796937901894,0,0,-24.5704833349392,-11.4054518101438,-11.1136866496661,-3
ml238_nvpbgt226_PLASMODIUM_FALCIPARUM_3D7,TestData,ml238,nvpbgt226,0.01,0.05,0.00293109818895311,6.4307857126838,46.6710392769434,0.0350471952909886,1.46816009544792,19.877695192926,0,-115.784810346906,-111.870636854226,-106.717588584693,-1
ml238_nvpbgt226_PLASMODIUM_FALCIPARUM_DD2,TestData,ml238,nvpbgt226,0.01,0.05,0.00208832501921193,9.80756948608582,9.71458620902659,0.0148602720988315,2.49282160347891,6.91364658600611,0,-25.4537112969955,-12.4247994315473,-9.94344731297412,1
ml238_nvpbgt226_PLASMODIUM_FALCIPARUM_HB3,TestData,ml238,nvpbgt226,0.01,0.05,0.0012724519613535,9.99999999999986,13.4210445841422,0.00240754358470886,2.3646457491634,24.6469923453452,0,-57.1945110065052,-45.2228011680787,-35.5800646948418,-1
ml238_proguanil_PLASMODIUM_FALCIPARUM_3D7,TestData,ml238,proguanil,0.0875,0.025,0.0290319308612312,1.21480464199833,0,0.00215293832301064,1.51152473158134,11.0040549982202,0,-6.02820492224842,-5.20945764508717,-3.68733137806075,1
ml238_proguanil_PLASMODIUM_FALCIPARUM_DD2,TestData,ml238,proguanil,0.175,0.05,0.097861224003487,9.99999999999954,60.8627766037066,0.0158348122866324,1.52339406594352,0,0,-7.105733536953,-6.50809414954712,-6.50809252149275,1
ml238_proguanil_PLASMODIUM_FALCIPARUM_HB3,TestData,ml238,proguanil,0.175,0.05,0.0926032672814738,9.99999999999998,51.8352402852146,0.000801536808593718,9.99999999999989,29.3825337059353,0,-98.5619801217684,-96.2995447884326,-94.2114126368064,-1
monensinsodiumsalt_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,artemether,0.05,0.025,1,0,100,0.00737611403813787,1.73876759044481,0,0,-16817.7465692771,-16817.7465692771,-16817.7465692771,-1
monensinsodiumsalt_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,artemether,0.05,0.025,0.0241481258899759,10,0.527958872492956,0.00291464149080314,3.27122434457447,2.40890717072124,0,-31.9054311389745,-14.3346702890738,-14.005341705243,1
monensinsodiumsalt_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,artemether,0.05,0.025,0.00944342730936583,10,6.28008665825114,0.000971900639612146,6.73218365812714,1.76970461213516,0,-43.5767650813796,-31.3154802041158,-29.6945602772472,-1
monensinsodiumsalt_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,artenimol,0.025,0.025,0.0123530207744818,5.019670672498,73.0239608964379,1,0,100,0,-148.247838716239,-148.247838716239,-148.247838716239,-1
monensinsodiumsalt_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,artenimol,0.025,0.025,0.00408289224324586,2.94037501905366,0,0.00272580172967824,3.85926892640512,5.01414163218221,0,-20.905429205535,-10.1430926385345,-9.44084953254528,1
monensinsodiumsalt_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,artenimol,0.025,0.025,0.00458347327811433,5.45141374695623,14.1605279413436,0.00258010042949096,9.99999999999999,10.0217564973236,0,-34.5988548661773,-34.4663317460023,-33.1297024068582,-1
monensinsodiumsalt_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,artesunate,0.05,0.025,0.00973641289457639,10,31.3287583271975,1,0,100,0,-13562.2930801583,-13562.2930801583,-13562.2930801583,-1
monensinsodiumsalt_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,artesunate,0.05,0.025,0.0149165902213894,5.87225658702909,1.15249838927448,0.00276279129053808,3.1497211103684,3.65538742874373,0,-26.0387912931182,-5.84392532618139,-4.84748426146519,1
monensinsodiumsalt_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,artesunate,0.05,0.025,0.00693686055735963,5.7066559892743,6.63562130204324,0.00137618339542841,3.10894480929048,11.238976740333,0,-69.7964455332809,-56.800374172571,-47.7900409877319,-1
monensinsodiumsalt_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,halofantrine,0.025,0.0125,0.0010524381618635,4.05168695111944,0.90330980991864,0.00148356551444429,5.70053209924915,3.82977290284794,0,-28.2257121114118,-10.0822969902667,-8.14770135967558,1
monensinsodiumsalt_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,halofantrine,0.025,0.0125,0.000660223283161188,1.76649726281626,0,0.00224251700908221,4.07157562015333,2.89530416043985,0,-29.5361604424379,-19.717940989994,-15.6293234558317,1
monensinsodiumsalt_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,halofantrine,0.025,0.0125,0.0014806641040464,10,1.45942006914516,0.00203968654139771,2.91049593518103,0,0,-48.8277661141043,-27.4502093290717,-24.7855113301547,-3
monensinsodiumsalt_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,lumefantrine,0.05,0.025,0.0499999999999967,9.99999999999964,84.7486963056116,0.00972919807026351,2.24798211711069,0,0,-177.836837878687,-176.850526603708,-176.8440892678,-1
monensinsodiumsalt_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,lumefantrine,0.05,0.025,0.0131919932873374,3.52174962154697,3.10090371809885,0.0022748343518341,3.14306111071103,2.51852970951055,0,-50.1092516282284,-28.6814380571294,-23.4760425999231,1
monensinsodiumsalt_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,lumefantrine,0.05,0.025,0.0125301087336841,10,16.3081902466764,0.00140399037589956,9.99999999999998,0.350860976937595,0,-60.2124989000348,-47.3528745819961,-46.3157885097485,-1
monensinsodiumsalt_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,methyleneblue,0.075,0.025,0.0205457309622822,4.57037612304648,1.42467611929702,0.00241101616966772,2.71832840400652,2.32888284437816,0,-33.8741812323793,-13.188832154676,-11.4802516811241,1
monensinsodiumsalt_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,methyleneblue,0.075,0.025,0.0120530553579685,0.747829979662011,0,0.00117119788443782,3.6733346368629,8.00207165473532,0,-112.337563398232,-113.071984920136,-97.1007603667882,-1
monensinsodiumsalt_nitd609_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,nitd609,0.005,0.0125,0.000865262873195598,4.617664402101,0,0.00102858590445344,2.18838044284697,0,0,-36.8700947119547,-17.0287584477293,-15.4918885200862,1
monensinsodiumsalt_nitd609_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,nitd609,0.01,0.025,0.00223261027083179,10,0.6443996424567,0.00241358119187863,3.32094528220555,2.51228428331216,0,-64.2126453249341,-40.2159101344169,-38.9032555037708,1
monensinsodiumsalt_nitd609_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,nitd609,0.01,0.025,0.00202813135530279,10,18.1193577949384,0.00136945463949485,4.02740912300992,10.8888656114745,0,-87.2073729925189,-75.548998450494,-69.4350541928417,-1
monensinsodiumsalt_nvpbgt226_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,nvpbgt226,0.01,0.025,0.0024567341872311,9.99999999999997,71.7952093568998,0.00307695052442651,9.99999999999924,0,0,-5982.39474601105,-5982.40826509401,-5982.23591820653,-1
monensinsodiumsalt_nvpbgt226_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,nvpbgt226,0.01,0.025,0.00267940542507131,3.59880031458155,8.71950850519782,0.00289119598678307,3.36930769788129,1.96493838495896,0,-7.06766510893107,-4.14187810820345,-3.46326704559574,1
monensinsodiumsalt_nvpbgt226_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,nvpbgt226,0.01,0.025,0.00194457268575004,10,13.4179830852276,0.00154862412166696,6.36805756302782,2.57682178537756,0,-47.0156277543838,-37.5779924445204,-36.8638158618747,-1
monensinsodiumsalt_proguanil_PLASMODIUM_FALCIPARUM_3D7,TestData,monensinsodiumsalt,proguanil,0.175,0.025,1,0,100,0.0249999999999999,9.99999999999993,64.4818117053,0,-116.662040491049,-116.662040491049,-116.662040491049,-1
monensinsodiumsalt_proguanil_PLASMODIUM_FALCIPARUM_DD2,TestData,monensinsodiumsalt,proguanil,0.175,0.025,0.149266338399974,2.96469678830867,0,0.00276286538111438,2.92102652865413,3.67569627429871,0,-20.9499159344025,-5.73901633486989,-5.18574162807095,1
monensinsodiumsalt_proguanil_PLASMODIUM_FALCIPARUM_HB3,TestData,monensinsodiumsalt,proguanil,0.175,0.025,0.0410479650007199,3.48270787233718,17.5277947034019,0.00127685719185419,10,9.59391379194561,0,-77.3220660244062,-65.8318030063279,-60.7190746707355,-1
nanchangmycin_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,nanchangmycin,artemether,0.05,0.01,0.0255967646525976,9.99999999999987,6.28365023574306,0.000384273449181267,9.99999999999998,28.0965472402486,0,-101.761212470742,-97.9125618827611,-95.9707267550907,-1
nanchangmycin_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,nanchangmycin,artemether,0.05,0.01,0.024627041606726,9.99999999999984,0.442994966947075,0.00109584814376168,3.41762156067748,2.29818719140376,0,-24.5770815536115,-11.2140758466907,-11.0466266614803,1
nanchangmycin_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,nanchangmycin,artemether,0.05,0.01,0.014328609998782,7.33615892588336,11.7146133239639,0.00051620826403692,5.53934431547796,7.15651103879521,0,-20.8543722313841,-18.0188566406936,-15.8674450154979,-1
nanchangmycin_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,nanchangmycin,artenimol,0.025,0.01,0.0060641208869419,9.99999999999992,11.9451636586244,0.00999999999999974,9.99999999999878,84.4425216070048,0,-178.008167866914,-184.91130242923,-184.668104429604,-1
nanchangmycin_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,nanchangmycin,artenimol,0.025,0.01,0.00406737583147216,4.49756465101009,0,0.00146055745742185,2.60432144199971,3.01650893282208,0,-21.5029609977089,-11.7701932976377,-11.6696361053989,1
nanchangmycin_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,nanchangmycin,artenimol,0.025,0.01,0.00510638981255644,7.95837629233953,13.9668487612667,0.000397144495079421,4.79747316074588,19.1788197522333,0,-19.0728065733478,-18.0657986617717,-13.2416591852398,-1
nanchangmycin_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,nanchangmycin,artesunate,0.025,0.005,0.00315936179365555,3.71518093861349,0.989901467097187,0.000247761903025892,5.25252850912728,2.55485072969206,0,-32.3998550332517,-14.3522407392691,-11.9292819942219,1
nanchangmycin_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,nanchangmycin,artesunate,0.05,0.01,0.0151466887681682,7.30930369536546,1.94656824677237,0.00124684634323369,2.44268250110783,4.52720851175366,0,-31.1603993582412,-12.4222563158597,-11.6147772023356,1
nanchangmycin_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,nanchangmycin,artesunate,0.05,0.01,0.00760791738305287,5.67545787420887,7.57554889630684,0.000440836538215894,4.13502680450877,20.4857246686796,0,-88.8777069807628,-80.064986471659,-71.154178384763,-1
nanchangmycin_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,nanchangmycin,halofantrine,0.025,0.005,0.000761937544202809,2.42421974088097,0,0.000220036297234207,1.36134703880011,0,0,-39.0546124440789,-32.1726861475405,-19.5379618006268,1
nanchangmycin_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,nanchangmycin,halofantrine,0.025,0.005,0.000707537245256721,2.37892068197616,0,0.000930366360226946,2.50958582839363,0.135367765929717,0,-42.102167922235,-27.0806828417384,-19.4162262913477,1
nanchangmycin_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,nanchangmycin,halofantrine,0.025,0.005,0.0013101446111952,10,0.90154008805764,0.000145129646006685,0.568779863856301,0,0,-62.0997886817718,-56.901609349637,-53.844116339888,1
nanchangmycin_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,nanchangmycin,lumefantrine,0.05,0.01,0.0221472992992348,9.9999999999905,49.40005760908,0.00703535184123875,7.86187317641686,0,0,-90.7540402005361,-93.0633587920664,-92.7332396511336,-1
nanchangmycin_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,nanchangmycin,lumefantrine,0.05,0.01,0.0148611355603973,4.09075757695066,2.42594144028768,0.000778365146599957,4.06934633234942,1.85752086143094,0,-47.8056372879442,-25.720923310536,-22.1328852821986,1
nanchangmycin_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,nanchangmycin,lumefantrine,0.05,0.01,0.00955517219002331,6.56672369725228,20.4379935321788,0.000281362307904042,5.02240854783949,11.6837121024698,0,-73.0525986306805,-58.3748933081277,-53.2985653442905,-1
nicardipine_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,nicardipine,artemether,0.05,10,0.0346840999101289,4.96447518591819,0,1,0,100,0,-206.004956229443,-206.004956229443,-206.004956229443,-1
nicardipine_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,nicardipine,artemether,0.05,10,0.0196562166321993,7.35907851959214,0.227152523491453,6.58453264713734,1.60328590663142,0,0,-18.4025438331938,-8.15556452903324,-8.10844748065419,1
nicardipine_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,nicardipine,artemether,0.05,10,0.015764078692349,5.28598177580844,0,8.42236242298807,2.0257220773046,0,0,-34.3603844026586,-26.0381630373239,-25.7530712447446,-3
nicardipine_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,nicardipine,artenimol,0.0125,5,0.00113972422766225,2.0281269142776,0,2.43132850190309,2.38488160870851,12.83446732806,0,-10.6684999837274,-7.14950569724249,-6.85448157333605,1
nicardipine_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,nicardipine,artenimol,0.025,10,0.00145357577929064,7.99942170172485,1.06699898569688,6.55928579987496,2.39747687204561,0,0,-18.9473086456756,-8.7194517753598,-8.12451869585852,1
nicardipine_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,nicardipine,artenimol,0.025,10,0.00154191598787453,6.27118439943722,10.932737829882,5.98567118956487,3.15041523533737,0,0,-17.2795537828235,-6.60051677991126,-6.20688565769257,-1
nicardipine_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,nicardipine,artesunate,0.025,5,0.00213529509617749,4.52586239741628,1.17766150131476,2.58111234524752,1.87432194995463,0,0,-21.7991717796576,-14.0439488473603,-13.7006748186984,1
nicardipine_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,nicardipine,artesunate,0.05,10,0.0159388527681495,5.05614563198304,2.04509379735159,6.21652335438637,1.87141385236951,12.9827329564811,0,-24.1176066636543,-13.0038926912441,-12.842890701755,1
nicardipine_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,nicardipine,artesunate,0.05,10,0.00933728131479775,6.37452830396974,10.6467289665437,6.56827708084316,9.99999999999987,51.9472350312181,0,-42.2605751966357,-36.4935345539715,-36.4601732551191,-1
nicardipine_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,nicardipine,halofantrine,0.025,5,0.000589905287934303,1.94711971458068,0,1.06266535651176,1.3224533470249,0,0,-8.87018190791377,-6.01181454735514,-3.38563230890478,1
nicardipine_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,nicardipine,halofantrine,0.025,5,0.00221541259273317,6.85382535052813,0,2.47969242628165,1.12381593490107,0,0,-8.64308829663482,-7.14430969466204,-7.13389115942809,1
nicardipine_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,nicardipine,lumefantrine,0.05,10,0.022339631671659,9.99999999999995,53.2463218894337,1,0,100,0,-8463.10353340511,-8463.10353340511,-8463.10353340511,-1
nicardipine_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,nicardipine,lumefantrine,0.05,10,0.00744542442299098,1.55212855073855,6.15654532220423,7.14991733936612,1.40233746520953,0,0,-42.296609139172,-38.5477677312964,-35.8613899914956,1
nicardipine_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,nicardipine,lumefantrine,0.05,10,0.0101474545040908,10,17.0735163385486,7.06981441605654,2.15975633571351,0,0,-33.8987809484971,-32.2285451801797,-31.1206303240811,-1
