drug0_conc,drug0_name,drug1_conc,drug1_name,drug2_conc,drug2_name,drug3_conc,drug3_name,drug4_conc,drug4_name,drug5_conc,drug5_name,drug6_conc,drug6_name,drug7_conc,drug7_name,drug8_conc,drug8_name,drug9_conc,drug9_name,sample,variable,value
0.0,AMB,0.00031999,CHX,0.0,5FC,2.9862,FLC,0.013333,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9733093553772868
0.0,AMB,0.00058663,CHX,0.0,5FC,3.5194,FLC,0.018666,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9717876587519804
0.0,AMB,0.0011465,CHX,0.0,5FC,4.1058,FLC,0.025332,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0673899321080378
0.0,AMB,0.0021862,CHX,0.0,5FC,4.7988,FLC,0.034664,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.1077437994243253
0.0,AMB,0.0042116,CHX,0.0,5FC,5.5984,FLC,0.046662,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.1823207937792155
0.0,AMB,0.0081332,CHX,0.0,5FC,6.5578,FLC,0.063992,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0432365194972912
0.0,AMB,0.015999,CHX,0.0,5FC,7.6771,FLC,0.087985,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9897690033791507
0.0,AMB,0.030665,CHX,0.0,5FC,8.956,FLC,0.11997,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.5681997942053313
0.0,AMB,0.057327,CHX,0.0,5FC,10.501,FLC,0.16528,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.3976685756641399
0.0,AMB,0.11198,CHX,0.0,5FC,12.259,FLC,0.22523,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0
0.0,AMB,0.21457,CHX,0.0,5FC,14.336,FLC,0.30914,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.22049337982930003
0.0,AMB,0.0,CHX,0.0014929,5FC,2.9862,FLC,0.013333,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.039837920179757
0.0,AMB,0.0,CHX,0.0037439,5FC,3.5194,FLC,0.018666,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0409217769020926
0.0,AMB,0.0,CHX,0.0094488,5FC,4.1058,FLC,0.025332,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9770184737901353
0.0,AMB,0.0,CHX,0.023806,5FC,4.7988,FLC,0.034664,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.065414574723188
0.0,AMB,0.0,CHX,0.058663,5FC,5.5984,FLC,0.046662,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0237694731894298
0.0,AMB,0.0,CHX,0.15198,5FC,6.5578,FLC,0.063992,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.7940474641165685
0.0,AMB,0.0,CHX,0.38119,5FC,7.6771,FLC,0.087985,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.6516157401306253
0.0,AMB,0.0,CHX,0.95908,5FC,8.956,FLC,0.11997,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.47184069786426286
0.0,AMB,0.0,CHX,2.4208,5FC,10.501,FLC,0.16528,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.38326867900071926
0.0,AMB,0.0,CHX,6.0986,5FC,12.259,FLC,0.22523,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.28649197835993234
0.0,AMB,0.0,CHX,15.366,5FC,14.336,FLC,0.30914,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0
0.023999,AMB,0.00031999,CHX,0.0014929,5FC,2.9862,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0138645185249962
0.027998,AMB,0.00058663,CHX,0.0037439,5FC,3.5194,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0846020631594653
0.033331,AMB,0.0011465,CHX,0.0094488,5FC,4.1058,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0292091900844897
0.039997,AMB,0.0021862,CHX,0.023806,5FC,4.7988,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0037685318213319
0.047995,AMB,0.0042116,CHX,0.058663,5FC,5.5984,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9357246374179953
0.057327,AMB,0.0081332,CHX,0.15198,5FC,6.5578,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.8906574648874436
0.067991,AMB,0.015999,CHX,0.38119,5FC,7.6771,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.6853442530329078
0.08132,AMB,0.030665,CHX,0.95908,5FC,8.956,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.42581264422605536
0.095982,AMB,0.057327,CHX,2.4208,5FC,10.501,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0
0.11464,AMB,0.11198,CHX,6.0986,5FC,12.259,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.1572001182489334
0.13596,AMB,0.21457,CHX,15.366,5FC,14.336,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0
0.023999,AMB,0.00031999,CHX,0.0014929,5FC,0.0,FLC,0.013333,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9488586987668715
0.027998,AMB,0.00058663,CHX,0.0037439,5FC,0.0,FLC,0.018666,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9781211418233349
0.033331,AMB,0.0011465,CHX,0.0094488,5FC,0.0,FLC,0.025332,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.8881832236180147
0.039997,AMB,0.0021862,CHX,0.023806,5FC,0.0,FLC,0.034664,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9527419774128555
0.047995,AMB,0.0042116,CHX,0.058663,5FC,0.0,FLC,0.046662,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9107154685765801
0.057327,AMB,0.0081332,CHX,0.15198,5FC,0.0,FLC,0.063992,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.8670118771482771
0.067991,AMB,0.015999,CHX,0.38119,5FC,0.0,FLC,0.087985,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.6901736206319665
0.08132,AMB,0.030665,CHX,0.95908,5FC,0.0,FLC,0.11997,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.5033729888432117
0.095982,AMB,0.057327,CHX,2.4208,5FC,0.0,FLC,0.16528,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.42254194911020426
0.11464,AMB,0.11198,CHX,6.0986,5FC,0.0,FLC,0.22523,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0
0.13596,AMB,0.21457,CHX,15.366,5FC,0.0,FLC,0.30914,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0
0.023999,AMB,0.00031999,CHX,0.0,5FC,2.9862,FLC,0.013333,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9465991628157452
0.027998,AMB,0.00058663,CHX,0.0,5FC,3.5194,FLC,0.018666,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9964775449853929
0.033331,AMB,0.0011465,CHX,0.0,5FC,4.1058,FLC,0.025332,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9998649800506022
0.039997,AMB,0.0021862,CHX,0.0,5FC,4.7988,FLC,0.034664,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0124847407058595
0.047995,AMB,0.0042116,CHX,0.0,5FC,5.5984,FLC,0.046662,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9614276577126251
0.057327,AMB,0.0081332,CHX,0.0,5FC,6.5578,FLC,0.063992,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0086164178007098
0.067991,AMB,0.015999,CHX,0.0,5FC,7.6771,FLC,0.087985,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.989581347232232
0.08132,AMB,0.030665,CHX,0.0,5FC,8.956,FLC,0.11997,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9348595523206267
0.095982,AMB,0.057327,CHX,0.0,5FC,10.501,FLC,0.16528,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.3819004287252835
0.11464,AMB,0.11198,CHX,0.0,5FC,12.259,FLC,0.22523,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0
0.13596,AMB,0.21457,CHX,0.0,5FC,14.336,FLC,0.30914,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0
0.023999,AMB,0.0,CHX,0.0014929,5FC,2.9862,FLC,0.013333,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9773168988458089
0.027998,AMB,0.0,CHX,0.0037439,5FC,3.5194,FLC,0.018666,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0697479199592357
0.033331,AMB,0.0,CHX,0.0094488,5FC,4.1058,FLC,0.025332,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9990055289305859
0.039997,AMB,0.0,CHX,0.023806,5FC,4.7988,FLC,0.034664,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.1144611670825841
0.047995,AMB,0.0,CHX,0.058663,5FC,5.5984,FLC,0.046662,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0146967184141924
0.057327,AMB,0.0,CHX,0.15198,5FC,6.5578,FLC,0.063992,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9147487166159594
0.067991,AMB,0.0,CHX,0.38119,5FC,7.6771,FLC,0.087985,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.6702813272922094
0.08132,AMB,0.0,CHX,0.95908,5FC,8.956,FLC,0.11997,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.47128738457924135
0.095982,AMB,0.0,CHX,2.4208,5FC,10.501,FLC,0.16528,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.38873150105339316
0.11464,AMB,0.0,CHX,6.0986,5FC,12.259,FLC,0.22523,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0
0.13596,AMB,0.0,CHX,15.366,5FC,14.336,FLC,0.30914,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0
0.0,AMB,0.00031999,CHX,0.0014929,5FC,2.9862,FLC,0.013333,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.965685800069836
0.0,AMB,0.00058663,CHX,0.0037439,5FC,3.5194,FLC,0.018666,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0693548846684044
0.0,AMB,0.0011465,CHX,0.0094488,5FC,4.1058,FLC,0.025332,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9802094962851495
0.0,AMB,0.0021862,CHX,0.023806,5FC,4.7988,FLC,0.034664,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0286252029985647
0.0,AMB,0.0042116,CHX,0.058663,5FC,5.5984,FLC,0.046662,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0462649358927254
0.0,AMB,0.0081332,CHX,0.15198,5FC,6.5578,FLC,0.063992,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.045512979660787
0.0,AMB,0.015999,CHX,0.38119,5FC,7.6771,FLC,0.087985,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.688186549406845
0.0,AMB,0.030665,CHX,0.95908,5FC,8.956,FLC,0.11997,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.532625215831495
0.0,AMB,0.057327,CHX,2.4208,5FC,10.501,FLC,0.16528,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.3371122608560061
0.0,AMB,0.11198,CHX,6.0986,5FC,12.259,FLC,0.22523,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0
0.0,AMB,0.21457,CHX,15.366,5FC,14.336,FLC,0.30914,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0
0.023999,AMB,0.00031999,CHX,0.0014929,5FC,2.9862,FLC,0.013333,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0529517501729069
0.027998,AMB,0.00058663,CHX,0.0037439,5FC,3.5194,FLC,0.018666,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.986982592202262
0.033331,AMB,0.0011465,CHX,0.0094488,5FC,4.1058,FLC,0.025332,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.8637695175863935
0.039997,AMB,0.0021862,CHX,0.023806,5FC,4.7988,FLC,0.034664,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0423147966375768
0.047995,AMB,0.0042116,CHX,0.058663,5FC,5.5984,FLC,0.046662,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.79514681056637
0.057327,AMB,0.0081332,CHX,0.15198,5FC,6.5578,FLC,0.063992,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.8010854791150462
0.067991,AMB,0.015999,CHX,0.38119,5FC,7.6771,FLC,0.087985,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.7061405966554063
0.08132,AMB,0.030665,CHX,0.95908,5FC,8.956,FLC,0.11997,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.4048616773663092
0.095982,AMB,0.057327,CHX,2.4208,5FC,10.501,FLC,0.16528,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0
0.11464,AMB,0.11198,CHX,6.0986,5FC,12.259,FLC,0.22523,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0
0.13596,AMB,0.21457,CHX,15.366,5FC,14.336,FLC,0.30914,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.31609596972290493
1.7065,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.8654327052979474
1.9731,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.9275261219555739
2.2931,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.7957269108539836
2.7196,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.7136049339590778
3.1462,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.5467304049768659
3.6793,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.39268485951025445
4.3191,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.24117994164817647
5.0121,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.022125735867164216
5.8649,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.00011420511920541956
6.8243,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.007090941778302432
0.0,RIF,0.053999,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,1.0453088838783797
0.0,RIF,0.084665,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.8891887597083945
0.0,RIF,0.13333,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.7998339026014796
0.0,RIF,0.21332,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.7085163740433391
0.0,RIF,0.33331,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.5348722202046211
0.0,RIF,0.51995,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.41612820389152994
0.0,RIF,0.8132,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.31144737218613905
0.0,RIF,1.293,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.18782367747022088
0.0,RIF,2.0258,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.04053963482532336
0.0,RIF,3.198,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.017455538762232943
0.0,RIF,0.0,TET,0.376,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.7745807629319832
0.0,RIF,0.0,TET,0.58399,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.8969537387162534
0.0,RIF,0.0,TET,0.87997,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.7481460416087206
0.0,RIF,0.0,TET,1.3599,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.8113791857170943
0.0,RIF,0.0,TET,2.1598,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.6640968725316254
0.0,RIF,0.0,TET,3.3596,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.42090079454926277
0.0,RIF,0.0,TET,5.1991,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.2786565098717354
0.0,RIF,0.0,TET,8.0778,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.14704377185146872
0.0,RIF,0.0,TET,12.475,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,6.156935204263642e-11
0.0,RIF,0.0,TET,19.268,CHL,0.0,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,4.0091317242047285e-12
0.0,RIF,0.0,TET,0.0,CHL,1.3466,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.9717016427857317
0.0,RIF,0.0,TET,0.0,CHL,2.6666,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.9499316297639729
0.0,RIF,0.0,TET,0.0,CHL,4.7998,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.8041100109721049
0.0,RIF,0.0,TET,0.0,CHL,9.0659,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.6630305152623233
0.0,RIF,0.0,TET,0.0,CHL,17.064,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.6172000230836328
0.0,RIF,0.0,TET,0.0,CHL,31.99,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.4343039687073176
0.0,RIF,0.0,TET,0.0,CHL,59.964,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.2473535352406007
0.0,RIF,0.0,TET,0.0,CHL,112.94,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.1781919005985098
0.0,RIF,0.0,TET,0.0,CHL,212.61,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.021408131818953176
0.0,RIF,0.0,TET,0.0,CHL,399.99,ERY,0.0,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.018308284628010686
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,3.9999,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.9399764834989998
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,5.9998,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.9952748737688603
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,9.9993,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.9033417619945008
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,15.998,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.8040908419062824
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,25.996,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.639497394541278
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,41.588,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.44763553814812485
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,67.17,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.05276227965233967
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,107.92,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.0
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,174.2,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.00514864763752135
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,281.07,FUS,0.0,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.013053791260678625
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0053328,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.907662685154671
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0061326,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.830915037414244
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0069324,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.8059675633471806
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0079987,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.6898236263693294
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.0091983,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.5257083751639842
0.0,RIF,0.0,TET,0.0,CHL,0.0,ERY,0.0,FUS,0.010531,CIP,0.0,FOX,0.0,SMX,0.0,TMP,0.0,PHL,EC,norm_gr_2,0.31711483173046057
