drug0_conc,drug0_name,drug1_conc,drug1_name,drug2_conc,drug2_name,drug3_conc,drug3_name,drug4_conc,drug4_name,drug5_conc,drug5_name,drug6_conc,drug6_name,drug7_conc,drug7_name,drug8_conc,drug8_name,drug9_conc,drug9_name,sample,variable,value,bliss,num_drugs,loewe
0.45331,CHL,0.045331,CIP,0.063998,LZD,0.0,RIF,5.866,TMP,0.33056,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.48850257573611144,0.10672489599748147,5.0,-0.17330186965462965
0.69329,CHL,0.05333,CIP,0.10133,LZD,0.0,RIF,13.596,TMP,0.37586,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.2722952778402734,0.15274150862029146,5.0,-0.10465346791435494
1.0666,CHL,0.063996,CIP,0.15465,LZD,0.0,RIF,31.846,TMP,0.42382,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.11111748579871772,0.12911493583137287,5.0,-0.010203793398108015
1.5997,CHL,0.074661,CIP,0.23464,LZD,0.0,RIF,74.688,TMP,0.47977,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.04310433892488773,0.058392152290913726,5.0,0.0718960454069397
2.4527,CHL,0.087992,CIP,0.35194,LZD,0.0,RIF,174.99,TMP,0.5437,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.025233746315963545,0.0026110674247518534,5.0,0.06846275715623816
3.7319,CHL,0.10399,CIP,0.53319,LZD,0.0,RIF,409.94,TMP,0.61296,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.02380745521538484,-0.018950807793584445,5.0,-0.027768011291259914
0.056,CHL,0.021066,CIP,0.0,LZD,0.013333,RIF,0.08266,TMP,0.17863,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.8435462877794622,0.09142385289202382,5.0,-0.05344446184438058
0.085333,CHL,0.023999,CIP,0.0,LZD,0.021333,RIF,0.19196,TMP,0.20263,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,1.0025997051150874,-0.09800807224238783,5.0,
0.12933,CHL,0.029332,CIP,0.0,LZD,0.033333,RIF,0.45046,TMP,0.22928,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.7446870103625002,0.10224058908190259,5.0,-0.1208593598499272
0.19733,CHL,0.034665,CIP,0.0,LZD,0.052,RIF,1.0575,TMP,0.2586,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.7774285957312457,-0.009394872508083463,5.0,-0.2560325851020175
0.29332,CHL,0.039998,CIP,0.0,LZD,0.082666,RIF,2.5332,TMP,0.29325,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.6320173462005679,0.029657131817828697,5.0,-0.21212023660795032
0.45331,CHL,0.045331,CIP,0.0,LZD,0.128,RIF,5.866,TMP,0.33056,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.25471022433901136,0.27234101553087,5.0,0.011256556200210089
0.69329,CHL,0.05333,CIP,0.0,LZD,0.20133,RIF,13.596,TMP,0.37586,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.13828964553851533,0.21726832428187184,5.0,0.056020495053310145
1.0666,CHL,0.063996,CIP,0.0,LZD,0.31999,RIF,31.846,TMP,0.42382,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.0326255989515086,0.15491254972333843,5.0,0.2368121400698238
1.5997,CHL,0.074661,CIP,0.0,LZD,0.47998,RIF,74.688,TMP,0.47977,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.0928715261965474,-0.014749495502731663,5.0,-0.05647715435856623
2.4527,CHL,0.087992,CIP,0.0,LZD,0.77327,RIF,174.99,TMP,0.5437,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.01397266861499521,0.00730109241631771,5.0,0.2131755938552588
3.7319,CHL,0.10399,CIP,0.0,LZD,1.1999,RIF,409.94,TMP,0.61296,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.0,0.004135802716141985,5.0,inf
0.056,CHL,0.0,CIP,0.0082666,LZD,0.013333,RIF,0.08266,TMP,0.17863,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.8874096489054508,0.0921929204528501,5.0,0.1329848059615363
0.085333,CHL,0.0,CIP,0.012533,LZD,0.021333,RIF,0.19196,TMP,0.20263,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.9787033913739269,-0.016230589994707834,5.0,-0.4068029468939714
0.12933,CHL,0.0,CIP,0.018933,LZD,0.033333,RIF,0.45046,TMP,0.22928,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.8359595414776181,0.09647009279679175,5.0,-0.027073496923210115
0.19733,CHL,0.0,CIP,0.0288,LZD,0.052,RIF,1.0575,TMP,0.2586,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.8204521183299642,0.05926997852092741,5.0,-0.1401962777518228
0.29332,CHL,0.0,CIP,0.043732,LZD,0.082666,RIF,2.5332,TMP,0.29325,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.7100578033963864,0.07970270012616687,5.0,-0.14113899718466696
0.45331,CHL,0.0,CIP,0.063998,LZD,0.128,RIF,5.866,TMP,0.33056,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.490525336496211,0.16274615701673034,5.0,-0.0681272038668195
0.69329,CHL,0.0,CIP,0.10133,LZD,0.20133,RIF,13.596,TMP,0.37586,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.20888198699368288,0.25114662381744757,5.0,0.06833136256435302
1.0666,CHL,0.0,CIP,0.15465,LZD,0.31999,RIF,31.846,TMP,0.42382,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.0716033798317138,0.17984567235284057,5.0,0.18358398241810817
1.5997,CHL,0.0,CIP,0.23464,LZD,0.47998,RIF,74.688,TMP,0.47977,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.023137193813697297,0.07615059548674782,5.0,0.2849938210317722
2.4527,CHL,0.0,CIP,0.35194,LZD,0.77327,RIF,174.99,TMP,0.5437,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.02413085528480217,-0.0006528196677605576,5.0,0.15838990327278735
3.7319,CHL,0.0,CIP,0.53319,LZD,1.1999,RIF,409.94,TMP,0.61296,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.01195328949520722,-0.008455657936269864,5.0,0.17269512350208657
0.0,CHL,0.021066,CIP,0.0082666,LZD,0.013333,RIF,0.08266,TMP,0.17863,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.836596313962623,0.10217316470091486,5.0,-0.03682235315624579
0.0,CHL,0.023999,CIP,0.012533,LZD,0.021333,RIF,0.19196,TMP,0.20263,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.9834743367658051,-0.07243101989890532,5.0,-0.6180487387937796
0.0,CHL,0.029332,CIP,0.018933,LZD,0.033333,RIF,0.45046,TMP,0.22928,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.910809869765161,-0.05350911488952559,5.0,-0.3560684311226509
0.0,CHL,0.034665,CIP,0.0288,LZD,0.052,RIF,1.0575,TMP,0.2586,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.8962855955412253,-0.11229213341543665,5.0,-0.4339479766538726
0.0,CHL,0.039998,CIP,0.043732,LZD,0.082666,RIF,2.5332,TMP,0.29325,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.6765270349261967,0.006471211457174886,5.0,-0.24796164480979777
0.0,CHL,0.045331,CIP,0.063998,LZD,0.128,RIF,5.866,TMP,0.33056,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.43683952933201786,0.11910199858711412,5.0,-0.14907071846516262
0.0,CHL,0.05333,CIP,0.10133,LZD,0.20133,RIF,13.596,TMP,0.37586,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.15892616306377366,0.22255860720023207,5.0,0.010123465133609582
0.0,CHL,0.063996,CIP,0.15465,LZD,0.31999,RIF,31.846,TMP,0.42382,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.03992963008486987,0.16392055985211712,5.0,0.1747528212979305
0.0,CHL,0.074661,CIP,0.23464,LZD,0.47998,RIF,74.688,TMP,0.47977,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.027726041255779807,0.05482179891092294,5.0,0.14786561632824696
0.0,CHL,0.087992,CIP,0.35194,LZD,0.77327,RIF,174.99,TMP,0.5437,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,1.1378704613645116e-08,0.021048631810533115,5.0,1.8782474928042487
0.0,CHL,0.10399,CIP,0.53319,LZD,1.1999,RIF,409.94,TMP,0.61296,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.025934722683970787,-0.02239550133573909,5.0,-0.050554021645487196
0.056,CHL,0.021066,CIP,0.0082666,LZD,0.013333,RIF,0.08266,TMP,0.17863,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.985988950197058,-0.05174320668075272,6.0,-0.5961629499651842
0.085333,CHL,0.023999,CIP,0.012533,LZD,0.021333,RIF,0.19196,TMP,0.20263,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,1.000460542470737,-0.09744276162786625,6.0,
0.12933,CHL,0.029332,CIP,0.018933,LZD,0.033333,RIF,0.45046,TMP,0.22928,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.8453698065177501,-0.0017241888320589371,6.0,-0.2767712290960752
0.19733,CHL,0.034665,CIP,0.0288,LZD,0.052,RIF,1.0575,TMP,0.2586,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.788301749334511,-0.026968647767128706,6.0,-0.3078847444074187
0.29332,CHL,0.039998,CIP,0.043732,LZD,0.082666,RIF,2.5332,TMP,0.29325,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.539268426434653,0.10953173023860396,6.0,-0.17845789000435328
0.45331,CHL,0.045331,CIP,0.063998,LZD,0.128,RIF,5.866,TMP,0.33056,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.31578240080897235,0.1902017277089323,6.0,-0.09397584054948656
0.69329,CHL,0.05333,CIP,0.10133,LZD,0.20133,RIF,13.596,TMP,0.37586,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.13668745403617485,0.18600886764658822,6.0,0.002639119331864344
1.0666,CHL,0.063996,CIP,0.15465,LZD,0.31999,RIF,31.846,TMP,0.42382,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.053819863830590224,0.09841770485743204,6.0,0.08609469121795506
1.5997,CHL,0.074661,CIP,0.23464,LZD,0.47998,RIF,74.688,TMP,0.47977,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.023350957613051605,0.02797870823927864,6.0,0.14424352061961157
2.4527,CHL,0.087992,CIP,0.35194,LZD,0.77327,RIF,174.99,TMP,0.5437,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,0.025202437516469386,-0.015303082533025338,6.0,0.02323434682056762
3.7319,CHL,0.10399,CIP,0.53319,LZD,1.1999,RIF,409.94,TMP,0.61296,IPM,0.0,TET,0.0,none,0.0,none,0.0,none,EF,norm_gr_1,9.035511368803679e-13,0.0011555560039255436,6.0,2.7687487911380657
0.023999,AMB,0.00031999,CHX,0.0,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0173066349756683,-0.021566565337991617,2.0,
0.027998,AMB,0.00058663,CHX,0.0,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9356953179355769,0.05791406277272804,2.0,0.3753678100129837
0.033331,AMB,0.0011465,CHX,0.0,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9925985753221327,-0.0028696185189782675,2.0,-0.1350336532979971
0.039997,AMB,0.0021862,CHX,0.0,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9370877665271232,0.0456812621970788,2.0,0.16064651305816813
0.047995,AMB,0.0042116,CHX,0.0,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9512275318367281,0.018539726215885843,2.0,-0.019835466148438615
0.057327,AMB,0.0081332,CHX,0.0,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.8917531655268838,0.052087703759040704,2.0,0.007187189551754093
0.067991,AMB,0.015999,CHX,0.0,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.7553585407754511,0.1314958103053634,2.0,0.04773722108708785
0.08132,AMB,0.030665,CHX,0.0,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.7230190303312327,0.04239675519968478,2.0,-0.09420835189472593
0.095982,AMB,0.057327,CHX,0.0,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.4909240206634932,0.06918949790816148,2.0,-0.061344482584776136
0.11464,AMB,0.11198,CHX,0.0,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.44606510389518356,-0.1486000503220763,2.0,-0.23840047129329256
0.13596,AMB,0.21457,CHX,0.0,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.1877451668579456,-0.06862995982283115,2.0,-0.17300503708992737
0.023999,AMB,0.0,CHX,0.0014929,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9804549848853868,0.012331518392522778,2.0,0.2023895355722082
0.027998,AMB,0.0,CHX,0.0037439,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9512489437743301,0.036458465324512135,2.0,0.30277564680829316
0.033331,AMB,0.0,CHX,0.0094488,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.89241855535811,0.08564205138424685,2.0,0.37515681801263134
0.039997,AMB,0.0,CHX,0.023806,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0581275238024763,-0.09798840812705867,2.0,
0.047995,AMB,0.0,CHX,0.058663,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9232807993617208,0.004986411843955096,2.0,-0.06291909421298658
0.057327,AMB,0.0,CHX,0.15198,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9815577386534674,-0.11196410077071783,2.0,-1.0411642060239115
0.067991,AMB,0.0,CHX,0.38119,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.736426714903306,0.03848190401089657,2.0,-0.007594785208315942
0.08132,AMB,0.0,CHX,0.95908,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.6105346255529321,0.022640403089033367,2.0,-0.039031827038838326
0.095982,AMB,0.0,CHX,2.4208,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.5123949308997555,-0.05333680792408191,2.0,-0.15043854384543323
0.11464,AMB,0.0,CHX,6.0986,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.3780428270875231,-0.09092369436211639,2.0,-0.20992757224842365
0.13596,AMB,0.0,CHX,15.366,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.23492605775437977,-0.07862369294574992,2.0,-0.21070516234139072
0.023999,AMB,0.0,CHX,0.0,5FC,2.9862,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9813728328585598,0.012534289315650926,2.0,-0.05320480337755759
0.027998,AMB,0.0,CHX,0.0,5FC,3.5194,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.8087725486634918,0.1812673001035633,2.0,0.21355566215025915
0.033331,AMB,0.0,CHX,0.0,5FC,4.1058,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.146167250308498,-0.16291761483895595,2.0,
0.039997,AMB,0.0,CHX,0.0,5FC,4.7988,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9553617347750618,0.01588330700048224,2.0,-0.14434932380649057
0.047995,AMB,0.0,CHX,0.0,5FC,5.5984,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.069949866070212,-0.11923259634008576,2.0,
0.057327,AMB,0.0,CHX,0.0,5FC,6.5578,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.1695201808197955,-0.25405634269301813,2.0,
0.067991,AMB,0.0,CHX,0.0,5FC,7.6771,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9133963174931347,-0.05571114644581321,2.0,-0.26519963463632285
0.08132,AMB,0.0,CHX,0.0,5FC,8.956,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.793775731524425,-0.02671021847712074,2.0,-0.2027779194693396
0.095982,AMB,0.0,CHX,0.0,5FC,10.501,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.42001599986886934,0.21652387890746133,2.0,-0.056269581339260244
0.11464,AMB,0.0,CHX,0.0,5FC,12.259,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.2686247949222767,0.2070423679915071,2.0,-0.04067259195793388
0.13596,AMB,0.0,CHX,0.0,5FC,14.336,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.2633609239552386,0.048557508389320936,2.0,-0.10728916859417333
0.023999,AMB,0.0,CHX,0.0,5FC,0.0,FLC,0.013333,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9555430981720575,0.04027051314068242,2.0,0.286485179492758
0.027998,AMB,0.0,CHX,0.0,5FC,0.0,FLC,0.018666,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0608492456432805,-0.06704984114540535,2.0,
0.033331,AMB,0.0,CHX,0.0,5FC,0.0,FLC,0.025332,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.030135128622931,-0.03983338242996537,2.0,
0.039997,AMB,0.0,CHX,0.0,5FC,0.0,FLC,0.034664,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0325984206408017,-0.04822887583574864,2.0,
0.047995,AMB,0.0,CHX,0.0,5FC,0.0,FLC,0.046662,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0107792590422102,-0.03638513746626959,2.0,
0.057327,AMB,0.0,CHX,0.0,5FC,0.0,FLC,0.063992,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9216998349473992,0.034820146719213074,2.0,-0.10312612702264676
0.067991,AMB,0.0,CHX,0.0,5FC,0.0,FLC,0.087985,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.8425527617388783,0.07829125997081854,2.0,-0.09416568166844605
0.08132,AMB,0.0,CHX,0.0,5FC,0.0,FLC,0.11997,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.7372753512146775,0.10284921438453976,2.0,-0.11184602639865637
0.095982,AMB,0.0,CHX,0.0,5FC,0.0,FLC,0.16528,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.6813408501862779,-0.019114387054937176,2.0,-0.18538351763064512
0.11464,AMB,0.0,CHX,0.0,5FC,0.0,FLC,0.22523,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0,0.3869649274339459,2.0,inf
0.13596,AMB,0.0,CHX,0.0,5FC,0.0,FLC,0.30914,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0,0.1504473851682139,2.0,inf
0.0,AMB,0.00031999,CHX,0.0014929,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0430553115769317,-0.04619646544903766,2.0,
0.0,AMB,0.00058663,CHX,0.0037439,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9524166468841879,0.04115738382349077,2.0,0.9584224585568898
0.0,AMB,0.0011465,CHX,0.0094488,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.957098012005812,0.029613188745179708,2.0,0.5461413845424901
0.0,AMB,0.0021862,CHX,0.023806,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9354513089224767,0.03711634759810778,2.0,0.38431485557959527
0.0,AMB,0.0042116,CHX,0.058663,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.1038002108984246,-0.15958724451091422,2.0,
0.0,AMB,0.0081332,CHX,0.15198,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9590427316742116,-0.07498931249824725,2.0,-0.6008404683284708
0.0,AMB,0.015999,CHX,0.38119,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.6585220380284825,0.1110933955522525,2.0,0.2062484479824223
0.0,AMB,0.030665,CHX,0.95908,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.5855345719361035,-0.008074560639378836,2.0,-0.00851028831571654
0.0,AMB,0.057327,CHX,2.4208,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.3782225940333924,-0.04452258277001686,2.0,0.0005862053616339821
0.0,AMB,0.11198,CHX,6.0986,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.2920348171270374,-0.16530798650948209,2.0,-0.18643942846437286
0.0,AMB,0.21457,CHX,15.366,5FC,0.0,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0,0.03321365834149433,2.0,inf
0.0,AMB,0.00031999,CHX,0.0,5FC,2.9862,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9710263465351011,0.02695771519174328,2.0,0.2573972422120162
0.0,AMB,0.00058663,CHX,0.0,5FC,3.5194,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9560055389191369,0.03991478529730774,2.0,0.22257207573078364
0.0,AMB,0.0011465,CHX,0.0,5FC,4.1058,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0376556101548156,-0.04570948558536436,2.0,
0.0,AMB,0.0021862,CHX,0.0,5FC,4.7988,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0316522861434883,-0.047834942630313626,2.0,
0.0,AMB,0.0042116,CHX,0.0,5FC,5.5984,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,1.0584452877498383,-0.09139661619138684,2.0,
0.0,AMB,0.0081332,CHX,0.0,5FC,6.5578,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9178637927567818,0.01282256575709273,2.0,-0.11512545813044478
0.0,AMB,0.015999,CHX,0.0,5FC,7.6771,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.8495887881529718,0.0022377739470370583,2.0,-0.15593796676567398
0.0,AMB,0.030665,CHX,0.0,5FC,8.956,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.6395381819907584,0.060030878367896556,2.0,-0.11821446203653646
0.0,AMB,0.057327,CHX,0.0,5FC,10.501,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.405442880441347,0.05727274114565073,2.0,-0.11217490494206132
0.0,AMB,0.11198,CHX,0.0,5FC,12.259,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0,0.209946970139946,2.0,inf
0.0,AMB,0.21457,CHX,0.0,5FC,14.336,FLC,0.0,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.0,0.06628148112148535,2.0,inf
0.0,AMB,0.00031999,CHX,0.0,5FC,0.0,FLC,0.013333,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9566156607975794,0.04328271035683551,2.0,0.8042376949975589
0.0,AMB,0.00058663,CHX,0.0,5FC,0.0,FLC,0.018666,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9766281001351843,0.023074110201310005,2.0,0.5474303139912002
0.0,AMB,0.0011465,CHX,0.0,5FC,0.0,FLC,0.025332,TAV,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,SC,norm_gr_1,0.9798313804905496,0.019229228183229696,2.0,0.34880509057628767
