BlockId,Replicate,mqcClass,mqcConfidence,MedianExcess,NumExcess,ExcessHSA,ExcessCRX,LS3x3,Beta,Gamma,DBSumPos,DBSumNeg
68,1,good,0.908505,58.15368,29.0,638.5656,412270.35972,-15.93613,0.99844,0.99336,12.37808,-4.61874
69,1,good,0.951276,100.13083,42.0,-1409.99865,642748.18347,-65.45532,0.84761,0.84326,3.26007,-16.80429
70,1,good,0.970785,73.64254,21.0,288.17873,522359.15113,-29.28035,0.97529,0.97529,7.61895,-4.73716
71,1,good,0.960201,40.71026,18.0,-189.61893,704488.3102,-21.3995,0.9772,0.9772,1.9578,-3.85399
72,1,good,0.865333,60.43922,29.0,-907.00644,715572.79764,-59.32329,0.90825,0.90781,0.90768,-9.91672
73,1,good,0.975306,105.55421,54.0,-1418.77137,519859.05748,-52.88629,0.83789,0.7834,7.38838,-17.90975
74,1,medium,0.904689,23.70795,8.0,-108.94452,738834.7268,0.0,0.98911,0.98911,0.0,-1.08945
75,1,good,0.948964,54.9796,11.0,753.71347,626675.11352,-3.84692,1.0938,1.08115,10.78108,-1.64279
76,1,good,0.965066,113.9561,63.0,-2486.52697,641426.4833,-75.67001,0.7041,0.69531,1.25658,-24.96141
77,1,medium,0.787201,36.76078,16.0,373.10907,589307.24256,-7.81074,1.06211,1.05211,5.394,-1.15608
78,1,good,0.538693,29.67464,10.0,222.29403,729325.66876,0.0,1.00779,1.00779,3.59539,-1.37245
79,1,good,0.962068,88.67542,15.0,989.05703,401741.34717,-16.52366,1.09263,1.09263,13.58868,-3.69811
80,1,good,0.974133,32.63483,3.0,804.96305,316732.70976,0.0,1.02188,1.02188,8.25034,-0.20071
81,1,good,0.969021,79.41988,17.0,91.84515,311562.23824,-14.88916,1.01284,1.00847,4.91784,-3.3963
82,1,good,0.949056,97.67288,53.0,-1873.66714,350106.65104,-74.2208,0.7832,0.77949,2.39325,-20.53025
83,1,good,0.824391,61.55509,13.0,-12.47601,355706.61073,-17.66406,0.99168,0.99146,3.25655,-3.24394
84,1,good,0.837746,81.59259,35.0,-1391.62237,353962.40151,-64.82629,0.86079,0.86079,0.04747,-13.96369
85,1,good,0.976734,92.881,46.0,-1215.75954,252044.72341,-40.9525,0.89502,0.87852,2.10252,-12.75627
86,1,good,0.974133,54.94557,20.0,-227.05838,329541.36752,-15.10638,0.96423,0.96423,2.08535,-4.35594
87,1,good,0.816683,72.79317,26.0,-251.11577,312676.25457,-32.83276,0.97656,0.96782,4.70929,-6.39169
88,1,good,0.88631,117.27857,61.0,-2811.36565,351760.00366,-73.37457,0.6918,0.68809,0.79748,-28.49612
89,1,good,0.974645,60.85849,21.0,-244.64621,340917.86812,-28.21128,0.97231,0.97197,2.5088,-4.90314
90,1,good,0.838222,65.71252,27.0,621.73182,263718.86021,-34.45324,1.03184,1.02315,12.21495,-4.44282
91,1,good,0.929634,126.16032,39.0,-1072.05591,247806.69109,-72.4666,0.86563,0.85684,5.74423,-15.80463
92,1,good,0.935393,65.25606,14.0,840.08412,718645.65327,-3.29292,0.98286,0.98193,11.87675,-3.22126
93,1,good,0.98186,96.71079,36.0,-1112.59772,836278.26722,-51.72687,0.89082,0.89063,0.97303,-12.07847
94,1,good,0.925861,111.45473,51.0,-2092.06087,764287.75212,-86.2766,0.72861,0.72861,2.23805,-23.15866
95,1,medium,0.738868,90.61356,21.0,19.42603,809175.25976,0.0,0.97681,0.9752,7.53505,-6.97021
96,1,medium,0.83059,75.15463,26.0,71.65513,896962.02073,-37.48639,0.98242,0.97476,8.63914,-7.01217
97,1,good,0.836329,116.61126,25.0,-83.80655,631843.4041,-49.59603,0.89995,0.89785,8.57744,-9.29708
98,1,good,0.969021,42.71237,22.0,108.95429,409298.84833,-13.12096,0.99419,0.99238,3.84482,-2.53106
99,1,good,0.969021,52.00831,23.0,148.99123,407972.013,-18.98199,1.01113,1.00747,4.38725,-2.39575
100,1,good,0.968926,111.11727,44.0,-1310.82641,362840.50461,-63.34257,0.84356,0.83096,3.61469,-15.37101
101,1,good,0.952021,68.256,26.0,-325.92105,427268.4223,-44.91921,0.95193,0.94983,4.75994,-7.71183
102,1,good,0.979154,57.34765,17.0,884.92613,301481.33569,-5.0277,1.02354,1.03066,12.53539,-2.60199
103,1,good,0.97811,90.55402,27.0,-94.92844,250300.25101,-41.48892,0.97319,0.96128,7.60645,-7.48485
104,1,good,0.978898,52.28532,17.0,421.32502,289485.34289,-8.00785,1.01274,1.01113,7.98354,-3.07147
105,1,good,0.974133,118.31487,38.0,-1487.18144,331454.80595,-68.8735,0.81021,0.81021,3.05021,-17.92202
106,1,good,0.878566,125.22161,58.0,-2587.33148,339991.70956,-67.90859,0.70225,0.69883,0.92442,-26.28233
107,1,good,0.997605,76.13458,10.0,568.43259,319806.90193,-14.25208,1.02383,1.02319,8.42094,-2.22361
108,1,good,0.997799,66.27655,30.0,154.30287,288025.6929,-41.84672,0.96738,0.96489,7.99382,-6.19512
109,1,good,0.991361,86.29519,38.0,-318.23957,179706.35687,-36.75459,1.01133,0.96738,6.94261,-7.42071
110,1,good,0.786595,61.39169,22.0,186.50328,313844.37142,-4.69259,1.03794,1.03125,6.0556,-3.72392
111,1,good,0.981584,73.68411,42.0,-204.34677,432500.20399,-18.88898,0.9417,0.93237,5.92309,-6.31298
112,1,good,0.980195,92.79826,44.0,-589.10089,386882.05913,-47.58535,0.88286,0.86885,5.06458,-9.82098
113,1,medium,0.609005,69.38156,35.0,-31.36033,452531.32126,-27.22064,1.09639,1.01968,9.25844,-5.33423
114,1,good,0.982422,83.11553,29.0,438.81138,432188.2918,-18.98548,1.03135,1.02788,11.47042,-4.71892
115,1,good,0.895392,88.40524,34.0,-495.06613,335228.6314,-52.70618,0.93633,0.91387,5.45361,-8.60937
116,1,good,0.987917,79.48651,25.0,-25.46143,394950.64027,-18.94929,0.94209,0.94009,5.65622,-5.54147
117,1,good,0.815869,99.1415,53.0,-1833.53774,424947.85601,-65.90736,0.74629,0.74522,3.87939,-21.97914
118,1,good,0.941683,111.66211,36.0,-1514.55224,504057.52831,-74.88238,0.79751,0.79517,2.07738,-17.03827
119,1,good,0.767673,60.32008,33.0,-467.96011,530485.54141,-34.86268,0.91484,0.91397,4.65965,-9.18153
120,1,good,0.957421,72.9201,23.0,672.04552,484991.48339,-30.78129,1.02344,1.01909,12.34298,-4.5046
121,1,good,0.941683,109.51548,28.0,-959.92659,492649.47963,-71.20274,0.89023,0.88789,0.92176,-10.30033
122,1,good,0.967086,68.95387,38.0,-868.41551,577268.24724,-28.09984,0.9002,0.89775,1.91633,-10.22708
123,1,good,0.824685,75.07158,9.0,1514.87581,474231.04326,0.0,1.08452,1.08223,17.69318,-1.58148
124,1,good,0.948739,109.51425,55.0,-2298.20629,506605.36013,-73.31457,0.76436,0.74111,2.3551,-23.32124
125,1,good,0.829585,74.31788,38.0,-417.64589,533677.25084,-48.86088,0.95586,0.93804,6.23219,-8.28649
126,1,good,0.97489,105.37379,34.0,876.77474,227312.93238,-45.80448,1.00156,1.02988,21.7877,-8.19528
127,1,good,0.941683,93.12737,40.0,-1393.35128,672164.7242,-52.33574,0.8207,0.81792,1.46419,-15.16667
128,1,good,0.935393,58.48526,19.0,538.63208,681790.39495,-17.97382,1.00313,1.00313,9.91491,-4.25746
129,1,good,0.935197,71.12199,35.0,-993.84804,849753.80257,-64.4855,0.90186,0.89815,2.49027,-11.9527
130,1,good,0.976952,94.6935,24.0,-347.61287,652031.93399,-33.4198,0.95474,0.95117,4.9882,-8.18965
131,1,bad,0.73784,41.52209,18.0,162.07756,751193.81123,-23.14205,0.98589,0.9855,5.71639,-4.01456
132,1,bad,0.774229,54.2102,18.0,377.30087,873747.73848,-11.79738,0.99673,0.99766,8.95206,-4.79349
133,1,good,0.908112,72.98919,39.0,-807.98736,642488.57372,-67.72376,0.83633,0.83364,3.97974,-11.60449
134,1,good,0.960201,57.09187,35.0,-756.39742,691360.42964,-27.81923,0.92188,0.92031,1.45692,-8.87381
135,1,good,0.924788,66.03062,32.0,56.55222,303134.41874,-20.85313,0.99902,0.99238,7.76507,-5.51983
136,1,good,0.992334,89.52721,38.0,-630.42507,284218.366,-35.61738,0.91572,0.90972,2.33926,-7.7501
137,1,good,0.985459,70.15545,38.0,-636.7397,355069.85771,-38.58442,0.92324,0.91782,3.72436,-8.99562
138,1,good,0.995017,63.92681,28.0,72.56992,327687.14615,-16.01557,0.97402,0.975,7.03765,-5.42756
139,1,good,0.941683,101.50932,42.0,-959.6805,285712.70237,-52.23711,0.85342,0.84673,4.57819,-13.68093
140,1,good,0.963647,43.88424,23.0,257.99274,269966.05707,-12.35837,0.99126,0.99126,7.30776,-4.07166
141,1,good,0.796878,85.09385,55.0,-1985.85926,311713.56194,-66.4445,0.79199,0.78828,1.5291,-20.84646
142,1,good,0.960218,82.62024,42.0,-1465.38668,240695.08164,-59.24405,0.84048,0.83281,2.06646,-16.09274
143,1,good,0.861867,55.67285,35.0,-876.44858,549320.77764,-45.69887,0.90908,0.90811,1.4488,-10.10128
144,1,good,0.938466,70.40055,36.0,-1382.73956,572272.39844,-60.06321,0.86338,0.86328,0.00905,-13.82844
145,1,good,0.932529,95.76017,55.0,-1607.31471,405937.06779,-75.55082,0.78638,0.77432,0.59653,-15.60662
146,1,good,0.987917,66.32513,34.0,-538.35894,483484.58066,-30.60738,0.92319,0.9207,2.62643,-7.41105
147,1,good,0.982422,69.72185,32.0,-125.51072,387790.0901,-37.62029,0.9644,0.95352,7.71228,-6.70088
148,1,good,0.990817,108.55141,39.0,-936.32662,304740.48306,-55.52507,0.8646,0.86289,2.21174,-11.18792
149,1,good,0.997615,63.95619,21.0,392.81403,438589.34406,-10.03081,1.0542,1.03242,9.38132,-3.03832
150,1,good,0.908505,65.37861,26.0,583.67593,414423.81539,-41.02018,0.98428,0.98438,13.50846,-6.37119
151,1,good,0.964194,101.15123,36.0,-760.6154,400785.19186,-37.78491,0.94819,0.9251,3.16218,-8.63679
152,1,good,0.978802,76.27047,21.0,865.17812,404326.14652,-7.79588,1.06714,1.06113,13.34698,-2.5287
153,1,good,0.967584,63.49928,26.0,-103.2205,489531.11509,-7.32526,0.9729,0.97031,4.73219,-5.17779
154,1,good,0.973435,81.31859,31.0,-101.93314,336723.50304,-28.5244,0.98301,0.975,5.31308,-5.16548
155,1,good,0.91363,44.46649,29.0,-57.87819,599258.51946,-16.59421,0.93335,0.93364,6.11798,-6.6671
156,1,good,0.918144,80.60316,24.0,-893.22345,785788.10976,-62.22565,0.90864,0.90864,0.6834,-9.61563
157,1,good,0.997605,90.83126,43.0,-1010.04573,630003.08907,-59.93611,0.88286,0.87349,3.75309,-13.05421
158,1,good,0.970785,79.30091,22.0,290.21945,634142.76336,-11.41759,1.02507,1.02422,5.12172,-2.08977
159,1,good,0.816683,72.62847,20.0,-10.02903,696121.32505,-29.28108,0.9854,0.98311,5.52193,-5.28006
160,1,good,0.979155,93.91744,50.0,-1465.63029,573493.95385,-61.8634,0.84629,0.83677,2.55397,-16.44121
161,1,good,0.765643,39.07206,4.0,1450.38525,549247.59843,0.0,1.13267,1.12773,16.32823,-0.42313
162,1,good,0.981636,102.26765,16.0,586.83468,574566.58279,-33.74329,0.94717,0.94985,12.22557,-5.99518
163,1,good,0.878566,113.73745,36.0,-1078.19423,564715.95387,-67.09403,0.88154,0.8728,2.01706,-11.98352
164,1,good,0.908505,79.32493,12.0,1370.83168,560655.63914,-3.79195,1.05068,1.05425,17.05663,-2.65731
165,1,good,0.948741,102.09852,37.0,-1249.15746,729847.27098,-53.67814,0.88057,0.87515,0.80685,-12.79321
166,1,good,0.9948,88.80165,31.0,-330.77196,518178.29836,-46.13393,0.94341,0.93516,5.22237,-7.23057
167,1,medium,0.541841,72.05634,18.0,653.93498,532767.30398,-20.85152,0.98926,0.9895,11.74334,-4.79078
168,1,good,0.910367,58.69161,16.0,431.03505,590786.68263,-6.55656,1.02107,1.02017,6.88408,-2.34017
169,1,good,0.961485,94.6124,46.0,-698.51213,386448.91197,-39.46487,0.90767,0.8918,2.37008,-7.9903
170,1,good,0.997591,84.66992,46.0,-705.2188,417973.35401,-19.08727,0.88579,0.87637,4.50006,-9.91234
171,1,good,0.962874,51.16529,12.0,1010.85021,477095.96744,-9.17229,1.04072,1.03594,13.20741,-2.16676
172,1,good,0.914531,95.6089,41.0,-1418.02201,455824.46543,-53.56589,0.79683,0.79268,3.46181,-17.13489
173,1,good,0.926188,77.69317,24.0,1063.43836,239376.04334,-2.63066,1.12998,1.11216,15.77321,-2.29447
174,1,good,0.975394,66.43161,29.0,249.51738,467834.20119,-21.16529,0.96025,0.9522,10.42519,-6.57198
175,1,good,0.997039,85.53888,36.0,81.97549,501109.20711,-39.5874,0.96426,0.95352,7.74524,-5.88422
176,1,good,0.893389,48.28332,8.0,1503.49337,602389.89019,0.0,1.06016,1.06045,17.22705,-1.38492
177,1,good,0.95494,89.8087,24.0,72.0105,786195.80864,-28.25957,0.9584,0.95859,6.1708,-5.39345
178,1,good,0.992922,68.84471,39.0,-711.11778,722794.94508,-22.70068,0.91919,0.91338,2.57504,-8.74793
179,1,good,0.826549,66.03651,19.0,493.9785,534066.96094,-23.48837,0.97031,0.97031,9.49122,-4.55144
180,1,good,0.963453,82.81821,22.0,-433.50588,389570.74398,-57.57189,0.93193,0.93218,3.93436,-8.11428
181,1,good,0.972815,89.20516,53.0,-1654.3396,320808.5967,-49.85232,0.83516,0.81641,1.15849,-16.19321
182,1,good,0.972043,62.82189,26.0,114.88832,362617.15066,-6.23537,1.00283,1.00005,6.15184,-4.16359
183,1,good,0.813321,63.9902,33.0,-549.1172,377538.31742,-50.83466,0.93135,0.92991,3.72184,-8.86467
184,1,good,0.992334,90.36472,46.0,-1295.0139,318292.09166,-56.61496,0.8563,0.83984,1.71513,-13.31719
185,1,medium,0.792076,55.11519,32.0,-4.99048,285364.02787,-48.82622,1.01133,0.99375,8.8082,-6.74173
186,1,good,0.897179,73.62001,30.0,-98.15345,408793.21412,-19.94662,0.97481,0.97061,7.25351,-6.99763
187,1,good,0.823192,58.84438,35.0,-701.4243,434417.37817,-62.46308,0.87778,0.87778,4.93106,-11.9453
188,1,good,0.821281,65.69016,23.0,378.29873,268690.25448,-37.33783,0.9564,0.95396,11.4057,-6.90632
189,1,good,0.807446,64.63343,43.0,-498.82073,546494.05554,-25.82974,0.93164,0.92759,5.28211,-9.22397
190,1,good,0.945989,103.60557,52.0,-1967.3573,549539.9116,-68.48842,0.72671,0.72578,3.14366,-22.74339
191,1,bad,0.771774,68.69407,21.0,918.80019,553798.62918,-18.7433,1.00249,0.99131,16.46235,-5.62322
192,1,bad,0.584666,84.57129,33.0,-120.71674,513642.33113,-42.29112,0.94795,0.94287,10.76073,-10.23453
193,1,medium,0.831367,72.13217,31.0,487.06059,427952.90835,-30.25903,1.00195,0.99424,10.2804,-4.57647
194,1,good,0.981496,77.12976,29.0,504.34197,343096.73602,-11.05905,0.99639,0.99585,9.78448,-3.14394
195,1,good,0.882386,65.41107,45.0,-635.78554,489984.88686,-27.11367,0.93604,0.92793,3.61689,-8.39585
196,1,good,0.889088,87.1189,33.0,-208.36619,345574.22318,-27.49377,0.90786,0.89815,5.50365,-6.54291
197,1,good,0.86643,63.53471,42.0,-608.46875,498551.09942,-36.60607,0.94722,0.92568,5.42858,-9.07097
198,1,good,0.973458,90.07522,31.0,46.36595,374920.18343,-51.58676,0.88438,0.88301,12.02603,-10.1857
199,1,good,0.87011,99.276,44.0,-785.11182,308996.79332,-34.79809,0.89946,0.89551,1.88084,-9.16767
200,1,good,0.823192,42.78015,11.0,1246.42829,732517.30704,0.0,1.0397,1.0397,14.1406,-1.67631
201,1,good,0.784573,86.67444,35.0,-1188.35372,873066.19471,-68.39554,0.87017,0.86899,1.88169,-13.67564
202,1,good,0.812257,81.25654,27.0,48.09549,756666.99676,-13.47237,0.93857,0.93867,9.70576,-8.243
203,1,bad,0.762396,59.66133,23.0,4.07852,866122.25087,-14.08374,0.99082,0.9894,5.23117,-4.9448
204,1,good,0.829585,85.33505,13.0,479.20522,868426.98454,-31.28469,1.02471,1.02385,8.66125,-3.20142
205,1,good,0.99387,72.95763,45.0,-702.4429,481705.94916,-38.00345,0.94287,0.92471,2.67905,-7.80521
206,1,good,0.957039,42.82725,15.0,404.96136,554732.55456,-2.67537,1.02847,1.02727,5.28814,-1.0315
207,1,good,0.897179,50.0184,26.0,277.60902,559407.96877,-16.05998,0.99639,0.99316,8.63024,-4.96769
208,1,good,0.969981,94.33445,54.0,-1550.25862,595085.92011,-56.44821,0.80772,0.80112,2.12911,-16.85661
209,1,good,0.816683,62.18253,29.0,58.38548,662513.47353,-21.59089,0.99097,0.98262,8.05947,-6.12148
210,1,good,0.806261,53.59364,36.0,-71.5008,573366.59428,-40.14026,0.95259,0.95171,6.62192,-7.18889
211,1,good,0.973092,80.79486,36.0,-339.35179,562742.88693,-45.81453,0.93599,0.93599,4.58413,-7.97764
212,1,good,0.825555,63.43885,26.0,327.03074,748628.72416,-35.0743,0.96377,0.96094,10.77712,-6.94187
213,1,good,0.951276,97.27329,46.0,-1589.63754,780239.28937,-61.92294,0.83916,0.83311,1.86068,-17.11767
214,1,good,0.972361,82.98301,52.0,-1017.47807,561250.44462,-49.17569,0.84287,0.84233,3.2499,-13.12572
215,1,medium,0.918555,50.65577,34.0,-357.92635,891790.295,-31.98628,0.93887,0.93828,5.1781,-8.47932
216,1,good,0.80518,75.80542,38.0,-872.66703,704331.92328,-58.8388,0.89648,0.89492,3.71974,-12.11183
217,1,good,0.990817,84.51597,60.0,-1053.63173,604856.69689,-45.87703,0.88574,0.86768,3.07261,-11.48552
218,1,good,0.988119,42.27163,24.0,326.56438,727123.9502,-3.09369,1.03657,1.02354,8.2357,-2.99275
219,1,good,0.84303,76.42013,37.0,-469.68499,767445.67182,-24.9074,0.91699,0.91729,5.57316,-9.80952
220,1,good,0.94047,80.86767,38.0,-730.45927,593968.90482,-51.01953,0.8667,0.8583,4.44839,-11.10234
221,1,medium,0.962883,58.86194,29.0,408.52664,686821.88246,-23.27966,1.08135,1.04629,11.303,-5.28911
222,1,good,0.824685,67.10203,20.0,429.27793,721921.33096,-22.10223,1.01008,1.00557,9.06806,-3.83257
223,1,good,0.99387,85.60958,48.0,-482.6231,493094.79671,-31.62696,0.98374,0.95649,4.95028,-7.38518
224,1,good,0.824685,58.42528,12.0,1475.65207,710190.72226,-15.96749,1.06201,1.06172,17.13664,-1.55032
225,1,good,0.919191,72.38294,40.0,-1207.27513,862654.00781,-58.44088,0.86392,0.86328,2.57912,-14.49691
226,1,good,0.99762,75.67157,31.0,-283.80834,663268.86758,-41.61176,0.94683,0.94219,5.39198,-7.22869
227,1,good,0.897179,51.69792,27.0,-1.81098,825417.77344,-22.26013,0.94941,0.95225,7.55086,-7.01599
228,1,good,0.957575,48.38785,26.0,-382.6543,862414.60829,-30.77313,0.95635,0.95425,2.2917,-5.86919
229,1,good,0.948267,101.80385,50.0,-1587.29353,593844.99674,-65.68013,0.79932,0.78618,1.35563,-16.08744
230,1,good,0.976392,66.92013,35.0,-523.29325,649762.64608,-28.3632,0.93569,0.92793,3.46337,-7.75777
231,1,good,0.829585,74.20102,29.0,-39.4881,605143.18482,-35.14576,0.94795,0.94077,9.00694,-8.20275
232,1,good,0.980366,90.96556,44.0,-611.65832,417553.25798,-41.00183,0.89297,0.88218,4.2197,-8.78036
233,1,good,0.974768,68.32156,31.0,-170.35001,616648.67084,-43.43269,0.93667,0.93516,7.1971,-7.72262
234,1,good,0.892706,57.57452,22.0,807.0095,546713.36273,-23.94366,1.03525,1.03213,14.02458,-3.99062
235,1,good,0.909757,100.30649,45.0,-1272.45332,459259.68457,-61.14829,0.83003,0.82339,2.15262,-14.00725
