,beta,beta_ci,beta_obs,beta_obs_ci,bliss_fit_all,bliss_fit_ec50,bliss_fit_mxd1d2,bliss_raw_all,brd_C1,brd_C2,brd_delta,brd_E0,brd_E1,brd_E2,brd_E3,brd_h1,brd_h2,brd_kappa,brd_loglike,brd_R2,ci_C1,ci_C2,ci_h1,ci_h2,ci_raw_mean,converge_mc_nlls,converge_percnt_mc_nlls,drug1_name,drug1_units,drug2_name,drug2_units,drugunique,E0,E0_ci,E1,E1_ci,E1_obs,E1_obs_ci,E2,E2_ci,E2_obs,E2_obs_ci,E3,E3_ci,E3_obs,E3_obs_ci,expt,expt_date,fit_method,h1,h2,hsa_fit_all,hsa_fit_ec50,hsa_fit_mxd1d2,hsa_raw_all,init_rndm_seed,loewe_fit_all,loewe_fit_ec10,loewe_fit_ec25,loewe_fit_ec50,loewe_fit_mxd1d2,loewe_fit_perUnd,log_alpha1,log_alpha1_ci,log_alpha2,log_alpha2_ci,log_C1,log_C1_ci,log_C2,log_C2_ci,log_h1,log_h1_ci,log_h2,log_h2_ci,log_like_mc_nlls,max_conc_d1,max_conc_d2,metric_name,min_conc_d1,min_conc_d2,num_parms_fit,R2,sample,schindler_fit_all,schindler_fit_ec50,schindler_fit_mxd1d2,time,zimmer_C1,zimmer_C2,zimmer_h1,zimmer_h2,zimmer_loglike,zimmer_R2,zimmer_raw_a1,zimmer_raw_a2,zip_raw
0,-1.2031357106861921e-08,"[-0.14513775237373083, 0.1190660441094593]",0.0058024567195277795,"[-0.01609847253755155, 0.059714763127092396]",753636.8250281857,3057.152744983119,,4.25005730174963,0.637521928657689,0.0018733946106166898,0.933665399668729,1.05385009346745,0.10385223862669402,0.100021637625857,0.100021637625857,8.02706898163119,3.89994848630123,-0.32416445591846,-12684.19087856973,0.9897943346675073,0.5600179793600716,0.002269409653780205,1.1097469945813982,2.075840200080906,5.972983486631714,1,1.0,zstk474,uM,nvpbgt226,uM,zstk474_nvpbgt226_PLASMODIUM_FALCIPARUM_DD2,105.4536545652153,"[104.15521585514566, 106.6988360339665]",6.598442666863288e-10,"[7.351559934396087e-31, 34.76820279180401]",31.10792795337401,"[29.95506877956376, 35.035775000401706]",10.940721197259968,"[8.730025335076588, 13.259300416645347]",11.080821943289575,"[10.278122572842838, 13.39853371003884]",1.2694104205565127e-06,"[9.574456141050008e-10, 199.9997510996276]",10.533227666501611,"[8.916678345134814, 15.701401798607971]",data/ZSTK474_NVPBGT226_Dd2_0.csv,[7],mcnlls,5.934804478046873,3.8990740927798955,123.79902893074433,41.32649849937221,,,1558792213,inf,-0.05633870468516402,0.0010976096376769846,0.019441380032851285,,0.03,0.5416163700242944,"[0.40268715818229217, 0.6889344839363937]",-0.3016874804480587,"[-3.533635939674067, 0.9992392110239524]",-0.18869566867119597,"[-0.37912743718193004, -0.1734467544218619]",-2.7254046667233256,"[-2.7425640616648574, -2.7175655935387084]",0.7734064157077852,"[0.7069122524040857, 1.379098474225177]",0.5909614880168447,"[0.5421304024323057, 0.6539607117163658]",14189.580095839363,0.75,0.01,Percent Effect,0.00292975,3.9125e-05,10,0.9889858371459934,PLASMODIUM_FALCIPARUM_DD2,-214.49895534342886,-2.7263699860563833,0.0,1.4074912667274475,0.6834059110679853,0.0022457234410373844,8.764731335413739,2.9274721401925503,40192.97792360417,0.9685086825331518,-0.04596866869800994,-0.5978740584260374,-0.0153292914514675
0,0.0128155591936529,"[-0.0020079233796898824, 0.027648710814266418]",0.012699365333876536,"[0.002061805949193472, 0.02737683899696262]",136454.29645877331,2787.4737230531555,,2.239112063010641,0.00317704808827532,5.574812392389301e-05,0.160480221776902,1.04772988447898,0.0255088512896003,-0.0024830764737049,-0.0118626697145172,1.8670233480704599,2.60247571579134,100.0,-19669.28398820675,0.9623229471597415,0.003717320356466402,,1.0963506888119405,,,1,1.0,decoquinate,uM,gramicidin,uM,decoquinate_gramicidin_PLASMODIUM_FALCIPARUM_3D7,104.31279880521242,"[100.75562513360022, 109.99999999931124]",1.9037146886077319,"[1.5236554821687295e-22, 6.392297707174746]",2.399192488990056,"[0.8117210360708513, 7.02602931923483]",1.3199114491977706,"[8.257031000251696e-15, 2.7288653350287073]",1.3199335708123467,"[1.0000838191377852, 2.728887868247631]",4.76153955982244e-09,"[1.244465308892622e-34, 6.489880091779164]",0.011989548417988513,"[0.0038520997783732416, 3.0545496024196597]",data/Decoquinate_Gramicidin_3D7_0.csv,[236],mcnlls,1.3678863039038072,3.4243419783818565,258.81166490207073,35.30552964877163,,,1558792240,0.7128766659857473,-0.11717672989058153,-0.062269582007679736,0.04689585845991911,,0.63,0.1505094847510824,"[0.015033210861152266, 0.22524248117265883]",-0.20134938810097877,"[-1.8696456390589706, 3.9999999999999996]",-2.5941720325427142,"[-2.6391474029061333, -2.535753008813134]",-4.248262591302011,"[-4.299366133200063, -4.248262591302011]",0.13605000115659818,"[0.08117916502973127, 0.21740392821890275]",0.5345771298099761,"[0.5345771298099761, 0.6346121904063811]",25072.968441704976,0.125,0.005000000000000001,Percent Effect,0.0004883,1.95e-05,10,0.9530913017661521,PLASMODIUM_FALCIPARUM_3D7,22.24210214843491,0.496852627136704,0.0,0.9819280505180359,0.002652336001582912,5.6087929337383755e-05,1.3458746670067403,3.541227564111143,21175.693663482252,0.9595096416986655,-1.0184025540877149,0.6405123855691004,-0.39395358199338004
0,-0.04386566305626161,"[0, 0]",,"[0, 0]",,,,,,,,,,,,,,,,,,,,,,0,,cycloheximide,uM,ink128,uM,cycloheximide_ink128_PLASMODIUM_FALCIPARUM_HB3,101.22931447097184,"[-inf, inf]",2.3493599947400514e-15,"[-51.92677137944499, 51.92677137944499]",,"[0, 0]",23.1373300003042,"[-inf, inf]",,"[0, 0]",4.4404910000000015,"[-inf, inf]",,"[0, 0]",data/cycloheximide_INK128_HB3_0.csv,[47],mcnlls,2.625627977096835,4.66687470329201e+29,,,,,1558792302,,,,,,,0,"[-4, 4]",0,"[-4, 4]",-0.3192492704894281,"[-0.5534637978148762, -0.08503474316397999]",-1.839657893261931,"[-inf, inf]",0.41923319131186754,"[-0.03281511152732858, 0.8712814941510636]",29.669026141060996,"[-inf, inf]",,1.0,0.17500000000000002,Percent Effect,0.00390625,0.0006836250000000001,10,,PLASMODIUM_FALCIPARUM_HB3,,,,0.004840282599131266,,,,,,,,,
0,-0.4797873552069947,"[-1.392362288820627, 1.02390548806445]",0.6460078520091058,"[0.26646072603852144, 16.328265062209976]",1045296.3858054228,4823.260184302492,,,0.191283704601541,0.00420005421363821,1.02301339370458,1.2649611428891798,0.5065497257127349,0.61868643209656,-0.35300534356579794,0.270617586954543,1.31857014482976,9.167155608500732,-274615.861748862,0.5844748214384654,0.5633834758556842,0.26726701747708065,0.28869359293706814,0.46847331981964785,1591.7650963212818,1,1.0,ml238,uM,atovaquone,uM,ml238_atovaquone_PLASMODIUM_FALCIPARUM_3D7,109.86111574186933,"[94.71304158806072, 109.99999999999999]",67.3111940776989,"[66.29078591836736, 67.31119408163264]",96.94358125967567,"[88.4194273226316, 102.62162568564776]",1.863757996725776e-12,"[2.196179743460454e-33, 57.16827155806741]",65.19383585017351,"[54.75179573754446, 106.0964890932294]",52.70997416188199,"[1.1071625825531447e-20, 199.99999999999991]",36.33842231224958,"[32.36648930206473, 56.82519533264531]",data/ML238_Atovaquone_3D7_0.csv,[213],mcnlls,0.4530275012325802,1.2043188496508455,2070.9355449427426,12.103833337866341,,,1558792225,35.94077098556613,,,,,0.38,1.9673192000222623,"[0.6064407433538092, 2.4296277486019178]",1.3105632402304912,"[-3.412385767495031, 3.9999999999999996]",-0.5050805023183688,"[-2.3286136857988713, -0.5050805023183688]",-1.4657032211124388,"[-2.3312812055825933, -0.782820725695169]",-0.3438754331504661,"[-0.49999999999999994, 0.49999999983863014]",0.08074148385815252,"[0.0010438476305811857, 0.9126396485639803]",269149.9594655915,0.05,0.025,Percent Effect,0.000195375,9.7625e-05,10,0.5932490536185084,PLASMODIUM_FALCIPARUM_3D7,2034.3809754078877,18.27992189447511,0.0,1.3505264163017272,108.43984085924619,0.0013067588675201751,0.3984213617289528,3.648275163320271,315100.1309956585,0.5233007805643478,-2.5731468352057183,37.93712240466875,
0,0.05520160409632759,"[-0.12015653541589873, 0.9309010006998553]",0.08158437496870607,"[-0.10262946908239826, 0.9318388490848452]",830841.2874044914,5776.825599126675,,,0.0294348399798125,0.00304113909022151,0.442523440565841,1.0934683951834,0.40438908107291704,0.19214610465586104,0.19214610465586104,0.600205055283709,1.06970410751051,-1.999,-112691.03760868286,0.6809854758208536,0.7534837841052189,0.007506123035709157,0.30108725331501635,1.2812050499127388,373.4555612734514,1,1.0,ml238,uM,nvpbgt226,uM,ml238_nvpbgt226_PLASMODIUM_FALCIPARUM_3D7,103.23023431108791,"[91.58315972878457, 109.99999999999999]",48.968233791810555,"[47.94782591836736, 48.968234081632644]",73.12206001759715,"[68.42762963920606, 82.66585278445031]",50.329779909565154,"[26.648776440831405, 73.4043180061978]",50.329779909565154,"[44.05357008717618, 73.40431800619781]",45.97288432167068,"[1.873345074522756e-08, 199.9999453168247]",46.013929401656384,"[40.60075136066892, 61.553271526706936]",data/ML238_NVPBGT226_3D7_0.csv,[218],mcnlls,0.7336229518057154,30.297695326711054,112.34660862857437,10.025101617449948,,,1558791621,-3.8955081207064306,-0.1300949456880498,-0.12740765105516508,-0.12038590995057641,,0.25,-0.8341062999253724,"[-3.973092619886421, 0.011442078613798156]",2.625472387606877,"[-1.756645683718509, 3.9999999999999996]",-1.4314764106411686,"[-1.8382627846216846, -0.9717310216167822]",-2.601899062076689,"[-2.623593441680365, -2.580369675862369]",-0.13452708997892207,"[-0.499999999990195, 0.49999999999961386]",1.481409594015199,"[0.661774804726235, 1.522564094195538]",145810.3313790476,0.05,0.01,Percent Effect,0.000195375,3.9125e-05,10,0.5884489752304619,PLASMODIUM_FALCIPARUM_3D7,169.0805285543904,-16.423981850488993,0.0,11.550537284215292,0.06507867524660642,0.0025100144071064966,0.7708773597643666,217.8715828161832,463406.7725027235,-0.30869748015524445,26.16985285230856,0.1322220871824658,
0,-0.06584011098855394,"[-0.08382338448013923, 0.05514807081241849]",-0.06584010703751701,"[-0.0833937232180701, 0.05514807082359486]",939800.7883094287,5772.351352639492,,,0.26290172481663,0.0173269216708904,2.2376266491945898,1.0785982543538102,0.0841667377101907,0.0075697789275363,0.00475019188252542,10.0,9.07867459822818,-0.68160473519479,-41300.59918483082,0.9622685173752878,,0.0012425283395501945,,1.0173629836139308,,1,1.0,carfilzomib,uM,artemether,uM,carfilzomib_artemether_PLASMODIUM_FALCIPARUM_DD2,107.23738961983739,"[104.94648383003124, 108.13274320464893]",108.27996335943267,"[108.17067591836737, 109.19108408163264]",107.25534958897501,"[106.87285216080792, 109.1648636477503]",0.02926842130457042,"[6.147122331600588e-36, 10.225661578731929]",0.02926842203587969,"[1.7772147117768179e-09, 10.22566157935875]",7.087863019890314,"[1.589483295134834, 12.865746631133188]",7.087862596990227,"[5.558603932703853, 12.856644006903922]",data/Carfilzomib_Artemether_Dd2_0.csv,[71],mcnlls,3.162277660168379,35.499116269714236,-29.842284604369503,46.52813067020058,,,1558790991,0.0,,,,,1.0,0.11450676799894945,"[0.013190017004688253, 0.1509630924972515]",2.8393242202597575,"[0.6806724876485593, 3.9999999999999263]",-0.4446235305554025,"[-2.21107044215693, -0.20411998746425233]",-1.6155766035631647,"[-1.6220411877069816, -1.6091089933436302]",0.49999999999999994,"[-0.12731441459399867, 0.49999999999999994]",1.5502175416758324,"[1.4973352755864235, 1.567249857296238]",47342.70298817524,0.1,0.05,Percent Effect,0.000390625,0.000195375,10,0.9571688611263581,PLASMODIUM_FALCIPARUM_DD2,-66.2250724285212,47.04949804693932,0.0,22.05177081823349,0.6879035645263565,0.02282482591354106,31.823377004324023,8.957048932464126,80317.12008555183,0.9269990913154627,6.87592305789433,-9.362832563754772,
0,0.023405181602842638,"[0.01566091966658906, 0.04895854351811982]",0.023306690648973075,"[0.014227089278965568, 0.04884410455283652]",382559.01886282203,3226.9110185368595,,-0.2546561787709679,0.000535865680577795,0.000170818422305464,0.986764169530856,1.09191739014184,0.0341175954828474,0.0113431250691299,0.0113431250691299,8.12280932249383,2.63889322656553,-0.8753656864908491,-13757.060900669598,0.990369902255191,0.00031411442337449523,,1.3317408749810864,,,1,1.0,torin2,uM,nanchangmycin,uM,torin2_nanchangmycin_PLASMODIUM_FALCIPARUM_3D7,109.85682308649584,"[107.69563649929435, 109.99999999999993]",6.242207874484316,"[4.305462485506183, 8.601019901135345]",6.242207874484317,"[5.540889012278674, 8.601019901135343]",2.683074741670422,"[1.4100328433338296, 5.237086610279125]",2.6968492712771184,"[2.2518773220931636, 5.240370729622983]",0.1746536986024278,"[9.018217093535679e-10, 3.1964609130235324]",0.19930491161376054,"[0.03458495098103251, 3.2063167678203657]",data/Torin2_Nanchangmycin_3D7_0.csv,[135],mcnlls,43.10537420513625,2.730628106557916,45.31134297715661,16.73769687648766,,,1558791373,-3.7394363402146453,-0.24678766401022548,-0.2472325316218283,-0.2484742468040154,,0.54,-0.5498912475241992,"[-1.2292311313565152, 0.2750366626165975]",-2.6217913438551963,"[-2.6217913438551963, -2.6217913438551963]",-3.211338977035091,"[-3.213663508063202, -3.2090134755202935]",-3.7259606966383387,"[-3.7483633545549915, -3.7259606966383387]",1.634531419630178,"[1.6344628597095305, 1.6347968748215438]",0.43626255613840204,"[0.38645082377011225, 0.5031339873563923]",22200.3161105549,0.005000000000000001,0.005000000000000001,Percent Effect,1.95e-05,1.95e-05,10,0.9849798469669959,PLASMODIUM_FALCIPARUM_3D7,-275.4189975224251,-35.06959743076898,0.0,15.81519974867503,0.0006062014082065878,0.00019304256527334255,13.666072758964253,3.1562192408826917,31642.738760080483,0.9782932450707801,-0.003049635847441815,1.3846605371586742,-0.251003706443532
0,-0.10739052437690243,"[-0.12081244517154727, 0.034006132796934915]",-0.005901846978126197,"[-0.05460534939106627, 0.011689826659076613]",531875.5824624543,3277.201557576463,,,1.1112269312455902,0.00241197081120575,1.24567916588438,1.09817030536952,0.0535259663736973,0.0575929304015937,0.0262026791433818,3.81708265049493,2.90683431562972,-0.504761161340076,-50456.92876828357,0.9552882538424539,1.2097797535271624,0.003148124634767579,2.1976532520724277,2.269596357644159,1.4274934020605714,1,1.0,reserpine,uM,artenimol,uM,reserpine_artenimol_PLASMODIUM_FALCIPARUM_HB3,109.83898405837431,"[104.36928049491816, 109.99999999999999]",5.5189915276083275,"[4.198989556655782e-13, 12.76458557100644]",5.663146642943533,"[3.817718512376537, 12.771657923600156]",4.145144260242381,"[5.623780649069859e-08, 4.145144260242381]",4.611819988802492,"[2.5180931339807255, 4.9509360608246755]",15.495661139572087,"[0.0007147994148605646, 15.495692385796142]",5.232854609083284,"[4.145198382165945, 13.069461304400757]",data/Reserpine_Artenimol_HB3_0.csv,[137],mcnlls,3.5343800527752296,2.3956978264162436,224.07489855803055,46.94904879364758,,,1558792298,-2.2355488539536466,-0.10388901430863164,-0.005538278128137489,0.14038195214193722,,0.24,0.4928208496751248,"[0.2912423355062566, 0.6747130882685379]",-1.0847014174947174,"[-3.999719651251906, 0.5700396061400167]",0.0661677942085752,"[0.00021303595807088628, 0.09437876969439353]",-2.584284304418013,"[-2.584284304418013, -2.5322304060499423]",0.5483132474765186,"[0.46779233771659157, 0.7016030777845402]",0.3794320388441786,"[0.3059595826720895, 0.4110937318100383]",52294.01601492687,7.5,0.025,Percent Effect,0.029296875,9.7625e-05,10,0.9540221952306871,PLASMODIUM_FALCIPARUM_HB3,-117.59958340563134,6.710189532758278,0.0,0.6524628162384033,1.226132273344716,0.003153684448353196,4.021233123381507,2.4337800883242875,67598.29138905022,0.9402283454101318,0.32719856048168033,-1.1999109313202503,
0,-0.043750564571600606,"[-0.04420563752247961, 0.031127429349534146]",-0.006597712957822466,"[-0.02350800921530682, 0.028982745137641774]",617223.826894279,3050.070313119285,,2.126611305086687,0.15030134501122597,0.180397791283083,0.665786603160058,1.05530079545186,0.0174328510568541,0.0885122819195672,-0.0125764489440019,3.4059783528880696,2.55286112865888,-0.499046788617073,-7470.9285594826015,0.9942971690401718,0.17427193578026418,0.23683059187554004,3.868323692660047,2.123404062372797,1.2097017697304617,1,1.0,alvespimycinhydrochloride,uM,tafenoquine,uM,alvespimycinhydrochloride_tafenoquine_PLASMODIUM_FALCIPARUM_DD2,105.62395769231215,"[104.3539520829778, 106.96639438194615]",1.832358101848205,"[1.9377912799561e-15, 4.457743012407145]",2.317862534407171,"[1.5941380827202607, 4.842474220862147]",9.159084957951919,"[5.391184698381043, 12.547061279330979]",12.079089556012327,"[11.255061496748306, 14.37872307817502]",6.373299181720513,"[6.012875239026664e-22, 6.373299181973311]",2.999446497052521,"[1.4041588474336228, 6.085033250519945]",data/Alvespimycinhydrochloride_Tafenoquine_Dd2_0.csv,[148],mcnlls,3.3877550292543486,2.472410372293517,69.26982075718665,20.25775130602741,,,1558792275,-5.1275783289435655,-0.19050024467543009,-0.18117792968547058,-0.15473706463138454,,0.22,-0.8863580333431433,"[-3.999999690410843, 0.638542636314941]",-0.06529931979503016,"[-0.3223632629027851, 0.04244421028811458]",-0.8120996224091749,"[-0.8274198685868893, -0.7943010534151379]",-0.7339138681968607,"[-0.7572507793666649, -0.7081876674163442]",0.529911998680654,"[0.48978296899574, 0.5721484543809914]",0.3931205568824112,"[0.3351175566045777, 0.4375327256141371]",8317.97831112941,0.75,0.75,Percent Effect,0.00292975,0.00292975,10,0.9940208041489198,PLASMODIUM_FALCIPARUM_DD2,-250.31208728423104,-16.36095641329993,0.0,1.0377981861432393,0.15625582325485654,0.22984997030584228,3.872703255461642,2.2177061465017993,18817.07635519425,0.9861848498661507,0.6191371162747418,-0.47322057550671576,-0.0908979214395982
0,-0.0031874798650882983,"[-0.014728242558505855, 0.04101780395474313]",0.005701242432433846,"[-0.00304890123251516, 0.04567556155721385]",594049.8714473686,2930.2196536286656,,5.080111372852879,0.00217228823873837,0.012242279548195,0.43831857745635294,1.0317860035562199,0.119991004841939,-0.008771690331457891,-0.008771690331457891,4.85187393426236,2.78628404948495,0.273566093862582,-11111.634342547559,0.9917695651892122,0.0022277561023899954,0.011618019164677773,1.7843472068394624,2.4676569810920013,1.3412193466254536,1,1.0,nvpbgt226,uM,lumefantrine,uM,nvpbgt226_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,103.1976829429336,"[102.5700192313412, 104.44084760582221]",11.058500219865037,"[8.357241990948859, 13.550411327483934]",11.155623964717229,"[10.43326861780375, 13.610525685552627]",4.590549965701662e-31,"[2.134505122947279e-36, 4.477991950294908]",1.9454556251408728,"[1.8692784273786986, 5.6970069318216385]",0.32894053650436694,"[3.44124093323162e-22, 4.858012631518875]",1.3681921303782354,"[1.0338772616002585, 5.006550913734643]",data/NVPBGT226_Lumefantrine_Dd2_0.csv,[228],mcnlls,4.458417416929743,2.7766036085140473,108.85416535345564,34.07515402407169,,,1558792317,inf,-0.17413520808356697,-0.1228192861529131,-0.051061363246786985,,0.17,-0.2689356635963353,"[-0.5009930357825447, 0.31088164550730246]",0.195204606946943,"[0.08469742068167513, 0.25331796990365224]",-2.667649667475842,"[-2.6678317444364064, -2.6545202298577104]",-1.9191892644196824,"[-1.9388162688196573, -1.9011575106940766]",0.6491807266347454,"[0.5814485994030892, 0.7264649117874887]",0.44351388373921674,"[0.4050373725424056, 0.4965593032899318]",11735.455143814332,0.01,0.05,Percent Effect,3.9125e-05,0.000195375,10,0.9916538660789949,PLASMODIUM_FALCIPARUM_DD2,-210.61221401500626,-4.636453531709222,0.0,0.653937800725301,0.002435741205229275,0.012814058012930488,3.1562166474895403,3.025022344815454,24160.84170444629,0.9825243312078088,-0.16583774356547987,-0.3056611374877574,-0.0585562530488887
0,-0.33249827736068027,"[-0.38235390445621226, 0.01537791417442196]",-1.966273774147361e-14,"[-1.9435712298822892e-12, 1.0133367488328323e-08]",518213.2497854422,5148.716284191806,,,0.0069776939078896,0.12085269912710499,2.17255599499257,1.1403099382239699,-0.0530644693097361,0.0189500514100584,-0.0530644693097361,1.3317924545983502,1.86915396262053,0.550185103798121,-240495.65251826594,0.6921779671424686,0.00016518677187981335,,-0.5433632930478275,,,1,1.0,monensinsodiumsalt,uM,artemether,uM,monensinsodiumsalt_artemether_PLASMODIUM_FALCIPARUM_3D7,97.56857929838553,"[90.00000000000001, 109.99999999999999]",4.32161767799931e-12,"[1.7927982671376822e-32, 24.228262000481873]",48.78428964919417,"[45.247948645114526, 61.08881225553479]",115.85897733400081,"[28.25224459544387, 199.998544220029]",97.56857929838691,"[90.00000000000004, 122.673030595429]",32.441384541245,"[7.815679707505051e-13, 147.6166131609693]",48.78428964919513,"[47.03135474367995, 67.2018379207483]",data/Monensinsodiumsalt_Artemether_3D7_0.csv,[127],mcnlls,7.903244671706505e-14,53.421535890615104,-1.0018652574217413e-11,-8.455297096142658,,10.283592370000001,1558792317,0.0,,,,,1.0,-0.3359898518258558,"[-2.9268569194364105, 0.3829383660663398]",0.0,"[0.0, 0.0]",-1.770842924970411,"[-3.942053797208862, 2.1891570750267664]",-1.0554073596734086,"[-2.3714390965190892, 2.6502524946741697]",-13.102194572796042,"[-14.040046224280882, -12.54624041650909]",1.7277163700056495,"[0.5917030878156786, 2.2149245588259667]",746432.5193725479,0.025,0.05,Percent Effect,9.7625e-05,0.000195375,10,0.045851101702528485,PLASMODIUM_FALCIPARUM_3D7,2909.079804081744,0.6899022825603609,0.0,0.6761465827624004,0.0004177788741732939,0.00040505457369918057,0.6879816672981658,-27.17566965509085,770557.1222655092,0.014637580639328518,3.0770152144670746,-1.0352525596525064,
0,-0.1548910659315695,"[-0.18785650740016058, 0.09206016014328305]",0.028167466837085688,"[-0.007693214205592875, 0.1123302805481996]",854400.9624888024,3035.2366746520097,,5.0125217431592635,0.0532704463680798,0.15132552327104598,1.4234753862931002,1.08670340378134,-0.006959128509642029,0.0489082102235219,-0.0469170654304164,1.99239714197281,2.74284601189439,-0.5495988842441579,-32148.445921257116,0.9672943641907247,0.0597380499664394,0.3528245760049729,2.234064859737893,0.9303947846232881,1.3648127530218757,1,1.0,genz669178,uM,proguanil,uM,genz669178_proguanil_PLASMODIUM_FALCIPARUM_DD2,108.93334047531455,"[106.22139280573897, 109.99999999999999]",3.182715265731283,"[3.964385971311403e-08, 10.736080338395999]",11.860404881020395,"[10.952156950629146, 16.02087349421882]",1.5106287207008225e-16,"[6.19647855764322e-30, 52.39420280794397]",53.27290981147099,"[51.47320731402455, 58.661562897625856]",16.872801221708055,"[9.116375464468929e-21, 83.26617577857643]",9.12610618688956,"[7.861505460636632, 17.821830644620032]",data/Genz669178_Proguanil_Dd2_0.csv,[172],mcnlls,2.0563149105148186,2.3144477558955945,195.91297935753522,36.40922669249438,,,1558792305,-4.01348373519174,-0.065667722140632,0.00266880765574664,0.03990522474828814,,0.01,-3.4575907390903997,"[-3.9999999999861924, 0.519275601669496]",0.5978998225204563,"[0.21194479228923566, 0.8975106592185383]",-1.266949038331047,"[-1.3256649739474735, -1.266949038331047]",-0.765188597727574,"[-1.0130487179775247, -0.7389668832954039]",0.3130896246355524,"[0.2727208273305351, 0.39788348030841775]",0.3644473818860204,"[0.33472168845224975, 0.6224080215979831]",33548.76280088732,0.17500000000000002,0.17500000000000002,Percent Effect,0.0006836250000000001,0.0006836250000000001,10,0.9663530689482294,PLASMODIUM_FALCIPARUM_DD2,-117.31492886599753,2.880145231927571,0.0,0.9124264478683471,0.06527867278802647,0.18102818392485887,2.1980707787383547,3.0449729399414722,58891.57251483342,0.9405086847330195,-0.36660401589614167,-0.5821490391368106,-0.0492981293521524
0,0.16428897795775593,"[0.16378246561387866, 0.36819645477251545]",-0.8279420801700478,"[-1.1934597651126575, 11.685022476243299]",984926.628020589,9377.683776156446,,,0.185350200807274,0.0879863124028277,1.16445656257348,1.0601542678827298,0.8936007885663589,1.00013793573863,0.7279448123691009,10.0,9.99999998538535,-0.696756183030421,-31678.602824346373,0.2571100066270332,212066.68316364274,229.431982763648,0.20317344485326594,0.2955509319506268,38122.291569071014,1,1.0,elactocin,uM,ml238,uM,elactocin_ml238_PLASMODIUM_FALCIPARUM_DD2,99.31546408163264,"[98.29505591836737, 99.31546408163264]",88.91570317809173,"[88.91566591836734, 89.93607408163226]",90.2068218980417,"[89.35350868214792, 98.20322806335764]",102.01494908163264,"[100.99454091836736, 102.01494908163264]",102.01494906704175,"[101.99252924839693, 102.01494908143347]",87.20713708824397,"[86.48261591840716, 87.50302408092398]",97.74825005504863,"[97.09873573012938, 102.01475861954914]",data/Elactocin_ML238_Dd2_0.csv,[51],mcnlls,3.162277660168379,3.162277660168379,-316.5925329148895,-2.3653088646925085,,,1558792143,0.0,,,,,1.0,-1.5721218807224782,"[-3.999999862220212, 3.999998812914473]",-0.39252782427696137,"[-3.9998581892217495, 0.6327547340447125]",-0.6942840274841824,"[-2.392621895099559, 0.3698678270216933]",-3.9153479476109307,"[-4.505080502318368, -1.8573718795246592]",0.49999999999999994,"[-0.3400343845984093, 0.49999999999999994]",0.49999999999999994,"[-0.09125487019339244, 0.49999999999999994]",42924.76329740362,0.375,0.05,Percent Effect,0.001464875,0.000195375,10,0.006837878690832633,PLASMODIUM_FALCIPARUM_DD2,12.650725963830926,-0.628711901257502,0.0,3.700768601894379,12.39532472659106,4.286251435328664e-05,25.69185712865187,-54.18724434339288,663592.1726596478,-14.349802284395398,-0.9923578843796982,60.36125162788984,
0,0.01975746088015606,"[-0.007734692404076632, 0.057540595620339474]",0.0197661887897777,"[-0.0049959304152716755, 0.057619008893747256]",447159.15430204605,3156.1583952869064,,,0.0014633518876077199,0.0015053705304103099,0.619477146355081,1.0434447810654799,1.63789733737552e-05,0.131102401106697,-0.0213442220544668,4.26464681074991,10.0,-0.25439619127270696,-104461.50368057961,0.9117414024744431,,338011439194200.75,,-0.04698439328384739,,1,1.0,monensinsodiumsalt,uM,nvpbgt226,uM,monensinsodiumsalt_nvpbgt226_PLASMODIUM_FALCIPARUM_HB3,107.26115330351826,"[107.26115330340669, 109.99999999999999]",2.0781490909863884,"[2.0819502596565844e-37, 5.83606026937919]",2.0790571262626867,"[0.003745014765034857, 5.850439710886081]",8.539896918367354,"[8.539896918367349, 9.56030508163265]",8.868810499672856,"[8.955543936501153, 11.189006690190876]",3.835890550486443e-22,"[1.3399785220616275e-33, 4.597606384720346]",7.955918497997502e-06,"[5.760542508103766e-05, 4.594625648030684]",data/Monensinsodiumsalt_NVPBGT226_HB3_0.csv,[133],mcnlls,4.104463339336347,3.162277660168379,246.67063490357242,45.426534531165856,,,1558792223,-3.4578343135897223,-0.1609110906623753,-0.08882514179703586,0.13161390135784104,,0.47,2.2364717569051513,"[-3.9999987474026213, 3.9999999999999996]",0.23837079626165666,"[-0.07987237477208513, 0.6543018239582997]",-2.8357996260151657,"[-2.8612197702587343, -2.788991447180514]",-2.782941841669794,"[-2.8411173214986514, -2.70113365628595]",0.6132563809436096,"[0.4719882330080168, 0.7716439365569995]",0.49999999999999994,"[0.3252970477479389, 0.49999999999999994]",115951.60361353122,0.025,0.01,Percent Effect,9.7625e-05,3.9125e-05,10,0.9024069595133166,PLASMODIUM_FALCIPARUM_HB3,-61.95992276585592,3.66889669837569,0.0,2.397770969072978,0.0014470140028436653,0.0019939872732762974,5.540676150116417,4.748814467735808,111707.87399933736,0.9056443686482101,0.3014391954326984,-1.0388836016126484,
