BlockId,Replicate,mqcClass,mqcConfidence,MedianExcess,NumExcess,ExcessHSA,ExcessCRX,LS3x3,Beta,Gamma,DBSumPos,DBSumNeg
90,1,good,0.997605,73.39999,30.0,183.26196,247687.61912,-13.26678,1.05562,1.04507,5.11873,-1.84688
91,1,good,0.489381,64.87914,44.0,642.47377,118461.81537,-29.46315,1.33281,1.18037,16.30196,-4.64092
92,1,good,0.951032,92.38519,30.0,230.78187,427364.11447,-4.02841,1.01299,1.00996,4.95573,-1.76872
93,1,good,0.961485,69.33075,43.0,-215.9725,467456.71437,-15.13383,0.98413,0.97681,1.99481,-2.71543
94,1,good,0.920011,91.31878,51.0,-54.008,429780.20645,-18.79214,0.97534,0.97046,4.3416,-3.78541
95,1,good,0.930103,55.09802,26.0,1013.88505,391512.62316,-10.80897,1.08418,1.07749,12.96905,-1.16128
96,1,good,0.974562,91.43352,37.0,-15.3769,544925.06803,-19.48351,0.99697,0.9917,5.24732,-3.68614
97,1,bad,0.578646,46.69918,29.0,531.01749,250134.75977,-12.66925,1.45713,1.20254,9.76169,-0.75949
98,1,good,0.99075,87.02765,49.0,-626.00271,305947.14678,-50.78357,0.92373,0.91382,1.43057,-6.57832
99,1,good,0.99387,73.56637,42.0,-97.82721,294060.05076,-13.8192,0.9645,0.9583,5.18939,-4.74405
100,1,good,0.979631,60.03431,48.0,-111.97977,228593.03736,-11.48765,1.00537,0.97471,3.55041,-2.24799
101,1,good,0.99748,76.33829,47.0,-199.12651,267304.39358,-17.76315,1.02227,0.97251,6.20402,-4.23357
102,1,good,0.99075,72.07834,44.0,-154.90878,215306.34908,-18.82567,1.0082,0.99163,3.48984,-2.75945
103,1,bad,0.569865,74.62043,23.0,2039.10246,87425.46587,-5.89884,1.89941,1.57949,25.25874,-1.62678
104,1,good,0.989987,58.36447,35.0,-240.10005,255914.70567,-18.86453,0.96899,0.96157,1.67277,-3.28336
105,1,good,0.992886,83.00502,56.0,-866.56101,268377.9401,-41.9292,0.91416,0.90803,0.48027,-8.16598
106,1,good,0.938421,77.35724,47.0,18.86453,181523.14596,-9.49666,1.07754,1.03975,3.9564,-1.99494
107,1,good,0.99387,79.05372,46.0,-279.0096,271842.27509,-17.29434,0.98283,0.976,1.69201,-3.43624
108,1,good,0.983586,84.42824,36.0,-122.46179,262023.23775,-15.28281,0.98862,0.98359,3.53531,-3.84077
109,1,good,0.988038,62.38396,43.0,-297.74096,178031.82395,-20.8774,0.95195,0.94233,1.75156,-3.80117
110,1,good,0.945875,37.26743,28.0,139.28648,310169.88243,-7.65203,1.00364,1.00081,4.09729,-2.26728
111,1,good,0.980366,63.23069,46.0,-174.53721,351020.19533,-9.8538,0.98396,0.97981,1.19084,-2.1974
112,1,good,0.957992,57.56022,16.0,493.36577,419586.49225,-5.99044,1.07349,1.06182,6.62973,-1.10201
113,1,good,0.997591,84.10352,31.0,50.94326,428234.60176,-7.48938,1.0174,1.00779,3.28458,-1.55274
114,1,good,0.997452,28.249,27.0,33.1815,429139.56659,-2.12709,0.99894,0.99678,1.86745,-1.05982
115,1,good,0.995223,74.97041,18.0,861.7626,327891.11458,-0.19807,1.14941,1.12627,11.11811,-0.46868
116,1,good,0.988417,77.21645,34.0,-40.98999,296011.09101,-16.90985,0.99553,0.98892,4.04869,-3.53214
117,1,good,0.961485,95.02292,54.0,-152.5151,255624.16104,-13.56602,0.99553,0.99273,3.74866,-4.24769
118,1,good,0.971045,47.70481,32.0,161.77677,318130.98887,-8.3401,1.02295,1.01484,4.12096,-1.31788
119,1,good,0.937521,56.49211,21.0,739.85944,268992.46171,-3.44921,1.1499,1.13184,9.96094,-0.35245
120,1,good,0.99075,77.57584,29.0,203.20923,351631.81017,-15.48234,1.04673,1.03052,6.81412,-3.08075
121,1,good,0.971045,51.09584,38.0,32.61965,322996.42307,-6.96163,1.00112,0.99385,3.59764,-2.31117
122,1,good,0.91591,57.31385,48.0,-166.99403,244569.29521,-6.88997,0.97659,0.96148,1.75821,-1.54597
123,1,good,0.983624,76.38779,44.0,-97.77967,374914.76239,-7.31321,0.99356,0.99058,2.47888,-2.50916
124,1,good,0.644072,94.56955,52.0,-224.88193,310503.21858,-13.74492,1.06277,1.03015,1.99894,-3.1526
125,1,good,0.911347,20.24812,38.0,427.04399,231137.49198,-5.35721,1.04785,1.04204,6.87763,-0.74389
126,1,good,0.775695,95.85837,45.0,-308.42942,179306.06104,-9.74501,0.89194,0.89219,2.62674,-4.71426
127,1,good,0.965909,86.91637,38.0,7.97021,321475.05211,-3.88526,0.97676,0.96951,3.11464,-2.22204
128,1,good,0.933387,84.05832,26.0,523.30426,328429.51251,-7.48964,1.05264,1.04482,8.39186,-1.39715
129,1,good,0.971045,88.88464,52.0,-588.13561,485072.84686,-30.64231,0.91289,0.91023,0.78128,-5.53374
130,1,good,0.939709,88.08832,30.0,54.92871,376919.68815,-15.21813,0.99216,0.98916,3.32876,-2.09848
131,1,good,0.933387,79.70491,24.0,918.59097,275930.35057,-3.87284,1.08555,1.08145,12.52043,-1.23721
132,1,good,0.979631,93.98294,29.0,173.24073,473671.54514,-14.24586,1.02783,1.02315,5.52995,-2.28063
133,1,good,0.921676,90.29634,43.0,52.119,393031.78416,-15.86354,0.95894,0.95703,4.43294,-3.13754
134,1,good,0.927936,44.74473,31.0,377.85503,347408.26071,-5.2924,1.03735,1.03296,6.27611,-1.18724
135,1,good,0.981172,99.19681,47.0,-863.34665,270000.14945,-37.56627,0.90396,0.89898,0.74319,-8.59471
136,1,good,0.988038,71.34972,23.0,-65.7104,238831.07452,-14.60629,0.99504,0.9906,1.38622,-1.49824
137,1,good,0.966344,84.06294,37.0,-104.41162,232256.55977,-17.42484,0.98816,0.98132,2.59346,-2.69111
138,1,good,0.968926,75.24726,20.0,317.17584,231674.78253,-9.8943,1.06289,1.04988,5.33163,-0.89802
139,1,good,0.988038,73.59451,29.0,-223.31427,237601.78105,-20.23157,0.97528,0.96763,1.55241,-3.18894
140,1,good,0.951032,59.81191,32.0,657.81337,138329.12446,-5.01199,1.16172,1.13428,10.16895,-0.92345
141,1,good,0.965477,67.9116,55.0,-240.71067,143545.72889,-15.89236,1.03164,1.00794,3.68509,-3.11794
142,1,good,0.995856,79.34577,27.0,374.08034,184084.40479,-7.09866,1.0438,1.03955,5.31704,-0.78358
143,1,good,0.987032,75.48297,34.0,-85.79012,398203.70495,-7.0824,1.01054,1.00358,1.98639,-1.69647
144,1,good,0.997616,58.52271,18.0,395.0268,402324.31982,-2.24405,1.02534,1.02363,5.28809,-0.55232
145,1,good,0.952522,88.22102,39.0,-161.02084,365342.22222,-22.01301,0.97861,0.96765,3.13182,-3.70837
146,1,good,0.989987,42.9122,21.0,320.22126,348927.21073,-0.43113,1.02415,1.02109,4.9443,-1.00833
147,1,good,0.988491,84.9246,53.0,-401.35208,348970.25512,-46.23251,0.94341,0.93423,4.0935,-7.14853
148,1,good,0.998195,45.59829,27.0,523.64159,284708.11871,-10.28148,1.03579,1.0251,9.30339,-2.48276
149,1,bad,0.563407,59.94491,25.0,1310.1446,182260.12517,-8.69864,1.3544,1.22891,16.32108,-0.64618
150,1,good,0.997591,89.67073,49.0,-997.10673,426096.79235,-50.82778,0.87568,0.86714,2.90741,-11.78162
151,1,good,0.992886,62.38625,36.0,-23.96178,368872.4501,-7.65956,1.00297,0.99995,2.38328,-2.0262
152,1,good,0.947892,83.52728,36.0,-139.79669,351908.35583,-20.1489,1.00283,0.99327,2.20474,-2.58563
153,1,good,0.99387,52.71357,46.0,-250.28503,407211.0492,-19.90893,0.97766,0.97312,1.71155,-3.65712
154,1,good,0.988038,77.1162,42.0,-290.39953,285678.75372,-20.7012,0.97637,0.96809,1.43562,-3.45138
155,1,good,0.997452,67.68435,15.0,398.04782,418404.67559,-6.44879,1.01148,1.00945,5.48071,-1.13696
156,1,good,0.982888,91.37134,27.0,-494.23903,705010.23315,-39.41131,0.93325,0.93262,3.55691,-8.31481
157,1,good,0.99525,49.39966,25.0,194.38072,572069.24523,-4.66311,1.00946,1.0092,3.52297,-1.35555
158,1,good,0.894803,86.12878,34.0,8.98882,566659.41217,-6.44968,1.0106,1.00469,3.60601,-3.01699
159,1,good,0.969021,47.6177,25.0,142.34686,600437.36518,-4.0151,0.99575,0.99336,3.71588,-2.08246
160,1,good,0.932398,96.90387,58.0,-952.13995,481786.52327,-44.90632,0.91492,0.91008,0.30152,-9.31683
161,1,good,0.801845,41.11189,20.0,958.37342,461586.02846,-0.69292,1.1082,1.07773,12.19011,-0.94555
162,1,good,0.971607,62.63886,28.0,-235.1769,440112.92995,-25.83962,0.96765,0.95425,2.32525,-3.61014
163,1,good,0.971045,75.05844,53.0,-340.31702,390785.2552,-20.15697,0.97764,0.96035,2.63719,-4.31775
164,1,good,0.951032,61.13093,35.0,-60.79539,382955.6219,-14.02408,0.98931,0.97605,3.01312,-2.08574
165,1,good,0.944732,65.17986,47.0,-166.5583,424317.38955,-10.92057,1.00083,0.98833,1.91822,-1.82404
166,1,good,0.971045,64.87169,36.0,-1.48948,380515.85123,-6.36879,0.99578,0.99165,2.40788,-1.6673
167,1,good,0.937982,66.82234,24.0,810.73449,274617.85273,-3.31388,1.12441,1.10635,11.5067,-0.46902
168,1,good,0.988806,63.19707,35.0,9.57257,404730.02018,-16.59429,1.01758,0.99751,3.91506,-1.9486
169,1,good,0.938421,80.68391,34.0,79.12092,270367.15727,-10.98019,1.09912,1.05208,4.91968,-1.9439
170,1,good,0.462915,48.76178,19.0,1159.75387,259139.3798,-2.82461,1.44414,1.29033,14.9741,-0.1953
171,1,good,0.974562,78.98466,23.0,473.8207,430180.06903,-2.02636,1.03335,1.02813,6.48424,-1.15936
172,1,good,0.992851,57.24807,28.0,243.90692,320365.11045,-10.60295,1.09785,1.05764,7.24761,-1.414
173,1,good,0.808962,55.65988,40.0,298.6885,155289.63776,-7.99078,1.1375,1.08062,8.74322,-1.17906
174,1,good,0.995856,54.98835,46.0,-228.35662,372875.46292,-10.4243,0.95286,0.94375,4.38776,-4.68542
175,1,good,0.973101,93.92064,49.0,-627.22213,442973.07445,-31.18676,0.89421,0.89116,0.90836,-6.30126
176,1,good,0.99075,82.77287,30.0,307.30553,428539.43467,-5.64008,1.02866,1.02329,6.02896,-1.39925
177,1,good,0.979631,82.82633,53.0,-490.43654,471531.59872,-17.8855,0.92583,0.91851,1.95444,-4.90121
178,1,good,0.973101,81.1538,44.0,12.21801,385141.86149,-12.29417,1.03091,1.0218,3.49368,-1.49319
179,1,good,0.945145,70.20768,34.0,220.38993,347006.6616,-4.07488,1.02866,1.0228,6.64123,-1.99403
180,1,good,0.997256,84.40565,27.0,-249.72205,340306.28174,-31.58644,0.96025,0.95571,4.52313,-6.29481
181,1,good,0.997452,72.76337,42.0,-102.70651,270811.69737,-16.52807,1.01069,0.99951,3.42007,-3.00198
182,1,good,0.97627,63.19866,48.0,-274.90866,268642.86838,-18.31912,0.97825,0.96502,3.52378,-4.43889
183,1,good,0.99387,52.78934,58.0,-631.80432,302321.40488,-27.90933,0.91677,0.91392,1.77247,-7.31174
184,1,good,0.988417,88.67967,50.0,-453.26521,253593.74125,-21.02564,0.9127,0.90674,3.16705,-6.72772
185,1,good,0.988417,67.97322,46.0,-538.71607,205047.46646,-22.24361,0.9165,0.90064,2.57855,-6.05042
186,1,good,0.996931,58.92731,29.0,603.80817,250550.81433,-8.90518,1.07412,1.06968,9.3017,-1.10975
187,1,good,0.91632,92.16843,57.0,-980.06538,258012.85482,-30.64028,0.875,0.85332,2.1739,-9.23687
188,1,good,0.968051,75.39311,38.0,-311.65111,191927.81899,-32.70988,0.97446,0.94971,4.51066,-5.50602
189,1,good,0.941285,64.02249,46.0,-108.50039,265165.13501,-14.01717,0.9698,0.95606,4.17306,-3.02353
190,1,good,0.975975,57.30625,45.0,-85.75287,237954.61741,-9.44126,1.01065,0.97825,4.21818,-1.99254
191,1,good,0.926937,77.93388,44.0,-74.02027,319668.00619,-9.8267,1.00479,0.98171,5.87135,-3.14886
192,1,good,0.95326,79.17337,67.0,-958.80664,335443.46622,-29.17639,0.84346,0.82695,2.42964,-8.83518
193,1,good,0.816479,75.20583,36.0,-236.41656,195791.91964,-18.36761,0.95891,0.92837,2.93597,-2.94842
194,1,good,0.976841,96.02982,46.0,-367.65596,331442.60764,-18.81823,0.92461,0.92354,3.53331,-6.45057
195,1,good,0.979631,81.89728,37.0,-62.55947,309501.82123,-5.56155,0.98774,0.98648,2.36817,-1.95104
196,1,good,0.979631,87.45634,50.0,-718.89989,306111.63706,-22.33307,0.91357,0.90603,0.43603,-6.25108
197,1,good,0.974617,67.30044,31.0,257.28174,283726.23058,-9.75057,1.04287,1.03047,6.86628,-2.04184
198,1,good,0.912188,98.36059,37.0,-264.65123,286849.38563,-14.01228,0.95513,0.95332,3.05332,-4.57589
199,1,good,0.941556,76.1657,37.0,-155.17106,195432.99096,-12.80109,0.98545,0.97441,2.31354,-2.39978
200,1,good,0.891002,79.10917,42.0,-189.36936,436777.5231,-22.98758,0.98823,0.9634,6.32842,-4.73136
201,1,good,0.845232,41.84963,33.0,29.62913,394762.96113,-6.38461,0.98306,0.9769,4.61885,-2.21333
202,1,good,0.887854,88.36231,40.0,-61.2447,377836.34862,-13.90498,1.0044,0.98545,5.22269,-3.11202
203,1,good,0.808217,81.79235,36.0,-191.36478,426424.78127,-34.45399,0.92471,0.91821,7.01759,-5.0548
204,1,good,0.799093,84.58382,37.0,-121.79256,512139.56611,-14.67676,0.94404,0.93872,6.12842,-4.97091
205,1,good,0.997591,71.47045,46.0,262.20854,382298.64576,-24.04698,1.05869,1.02725,10.4506,-4.74101
206,1,good,0.987024,76.41817,34.0,-252.59647,476288.91432,-11.47125,0.96826,0.96541,2.03323,-3.86403
207,1,good,0.990205,66.93739,45.0,-465.66622,518470.19014,-15.14659,0.94307,0.93919,1.28628,-5.18149
208,1,good,0.981172,90.3442,61.0,-1079.99483,422564.04125,-31.41941,0.85215,0.84097,0.41468,-10.08488
209,1,good,0.997591,84.48912,33.0,185.24984,452915.54462,-16.05467,1.02124,1.00176,9.1189,-4.80349
210,1,good,0.977379,69.47322,28.0,327.71726,370030.20926,-26.49801,1.02134,1.00391,8.12415,-3.40742
211,1,good,0.939709,93.60101,54.0,-555.04073,425671.78539,-39.6028,0.8646,0.85977,3.19323,-7.70744
212,1,good,0.982723,85.8719,49.0,-394.04104,464488.97012,-28.78647,0.95864,0.94492,3.83011,-5.01213
213,1,good,0.991361,89.43949,61.0,-1361.46858,528923.10355,-51.88454,0.85371,0.825,1.09174,-11.74103
214,1,good,0.975975,78.65722,45.0,-438.88556,288238.87143,-30.04242,0.94595,0.93062,2.66815,-5.06003
215,1,good,0.919153,75.9564,41.0,-127.78876,458752.78339,-20.42793,0.98447,0.9624,6.50097,-4.98961
216,1,good,0.998238,62.42765,28.0,-27.02827,517061.12464,-29.94362,0.98455,0.97725,5.744,-4.46741
217,1,good,0.981094,51.25429,57.0,-281.5678,464735.93462,-7.81784,0.98672,0.97778,1.15563,-3.10823
218,1,good,0.995856,54.85921,41.0,74.30196,450756.99204,-8.32301,1.03247,1.01992,4.70344,-1.65706
219,1,good,0.991361,90.75765,47.0,-809.72522,601386.18475,-52.99648,0.88989,0.88784,1.1329,-8.51004
220,1,good,0.920011,40.83313,23.0,-11.82861,489341.10434,-8.46544,0.96082,0.95942,2.63904,-2.63562
221,1,good,0.993502,58.33013,32.0,-50.19386,506994.3097,-6.18264,0.98967,0.98267,3.11135,-2.55444
222,1,good,0.997517,85.9679,28.0,-44.82245,537969.16627,-19.49548,0.99907,0.9908,4.23383,-3.53207
223,1,good,0.971045,77.18008,44.0,-303.22051,393432.2481,-10.45004,0.94922,0.94568,1.47122,-3.83254
224,1,good,0.987227,86.23056,21.0,375.27293,542010.3642,-3.36885,1.03572,1.03628,5.32784,-1.16346
225,1,good,0.997591,75.56501,45.0,-62.5751,564402.47975,-15.7256,0.99971,0.99351,5.05917,-4.20144
226,1,good,0.976841,75.62649,35.0,-60.36122,467564.11865,-15.41755,0.97476,0.97136,3.50932,-3.18646
227,1,good,0.991361,84.67587,50.0,-534.79358,592217.07346,-24.06634,0.9708,0.95591,3.12781,-5.90063
228,1,good,0.987032,80.85589,34.0,-130.0851,604237.22329,-24.49165,0.99399,0.98779,4.32011,-3.93902
229,1,good,0.967486,70.43079,33.0,919.54697,487331.7945,-8.23782,1.00293,0.99922,12.63015,-2.77957
230,1,good,0.956001,75.85513,34.0,326.22355,386798.83084,-23.54539,0.99253,0.98364,7.18962,-3.0331
231,1,good,0.9066,93.6051,49.0,-486.27822,460797.41752,-46.10335,0.91592,0.90762,6.41879,-9.79138
232,1,good,0.962531,91.41053,35.0,6.92246,513549.38706,-21.45904,0.95469,0.95137,6.40896,-5.85044
233,1,good,0.964097,85.46855,40.0,208.21266,366899.00644,-38.48352,1.04209,1.01553,7.35695,-3.21009
234,1,good,0.967941,52.6396,24.0,167.22669,397103.67441,-6.19524,1.02585,1.00928,6.15063,-2.51307
235,1,good,0.90369,93.78144,45.0,-867.9263,467043.8394,-78.82347,0.85889,0.85898,3.35408,-11.94553
236,1,good,0.970107,65.08838,34.0,450.49536,322800.36793,-21.84444,1.02715,1.00713,8.49557,-2.49136
